split,fea_name,n,missing,mean,median,std,min,p01,p05,p25,p75,p95,p99,max,iqr,p99_p01,fraction_eq_0,fraction_le_0_01,fraction_le_0_05,fraction_ge_0_95,fraction_ge_0_99,n_unique
test,LipCornerPullerR,11340,0,0.1248447359029421,0.0057180826552211995,0.2649292121633537,1.401298464324817e-45,1.401298464324817e-45,6.707808908835799e-28,7.773558047263762e-10,0.0672034341841936,0.8821013897657393,1.0,1.0,0.06720343340683779,1.0,0.0,0.537742504409171,0.7173721340388007,0.03712522045855379,0.03253968253968254,9486
test,LipFunnelerLB,11340,0,0.009891877167032655,1.401298464324817e-45,0.06161647539039442,0.0,0.0,1.401298464324817e-45,1.401298464324817e-45,5.980176717018986e-20,0.021121659688651477,0.3218519845604898,0.999888241291046,5.980176717018986e-20,0.3218519845604898,0.042328042328042326,0.9398589065255732,0.9656084656084656,0.0001763668430335097,0.0001763668430335097,4388
test,LipFunnelerLT,11340,0,0.014869103235697923,7.133302976081168e-11,0.047733548501616783,1.401298464324817e-45,1.401298464324817e-45,1.401298464324817e-45,7.065275808955164e-22,0.004135801573283925,0.08351729735732073,0.26224043011665377,0.5198816657066345,0.004135801573283925,0.26224043011665377,0.0,0.7873015873015873,0.9251322751322751,0.0,0.0,8703
test,LipFunnelerRB,11340,0,0.00998771387390541,4.505266459284954e-34,0.06089298594005732,0.0,0.0,1.401298464324817e-45,1.401298464324817e-45,5.055344164117682e-13,0.019227548688649683,0.3219006589055062,0.9998654127120972,5.055344164117682e-13,0.3219006589055062,0.021164021164021163,0.9297178130511464,0.9654320987654321,0.0001763668430335097,0.0001763668430335097,5779
test,LipFunnelerRT,11340,0,0.014713884160833272,6.8305027432769005e-12,0.04765042142505803,1.401298464324817e-45,1.401298464324817e-45,1.401298464324817e-45,3.463715486613171e-25,0.0004657184108509,0.08470028601586797,0.25982186645269395,0.5198718905448914,0.0004657184108509,0.25982186645269395,0.0,0.7998236331569665,0.9238977072310406,0.0,0.0,8673
test,LipPressorL,11340,0,0.01026138714754072,2.564980580023073e-18,0.05648845922966325,1.401298464324817e-45,1.401298464324817e-45,1.401298464324817e-45,2.0258571898743876e-40,1.5283880827610122e-08,0.010865643620491,0.36229383617639577,0.6380583047866821,1.5283880827610122e-08,0.36229383617639577,0.0,0.8944444444444445,0.9701058201058201,0.0,0.0,7437
test,LipPressorR,11340,0,0.010200284368808573,2.1788819315974884e-18,0.05687696955292818,1.401298464324817e-45,1.401298464324817e-45,1.401298464324817e-45,4.716875728302157e-41,1.2396788040547335e-08,0.0108807673677802,0.3639963567256927,0.6388714909553528,1.2396788040547335e-08,0.3639963567256927,0.0,0.9063492063492063,0.9697530864197531,0.0,0.0,7432
test,LipPuckerL,11340,0,0.05250258055393773,3.0667511907722655e-07,0.135060240923832,1.401298464324817e-45,1.401298464324817e-45,9.739024327057544e-45,1.1234316564046401e-15,0.01901820069178935,0.33936839997768375,0.6919978398084645,0.9643468260765076,0.019018200691788226,0.6919978398084645,0.0,0.6669312169312169,0.8127865961199294,8.818342151675486e-05,0.0,9311
test,LipPuckerR,11340,0,0.05240155007980943,1.3037918744629451e-08,0.13409593704478856,1.401298464324817e-45,1.401298464324817e-45,1.401298464324817e-45,1.1603666140964476e-16,0.019031255505979026,0.3335369125008565,0.6745565849542631,0.980073094367981,0.019031255505978912,0.6745565849542631,0.0,0.6932098765432099,0.7992063492063493,8.818342151675486e-05,0.0,9306
test,LipStretcherL,11340,0,0.06027784632976776,0.0108656408265233,0.1340616531608157,1.401298464324817e-45,1.401298464324817e-45,3.6124817665495215e-20,4.807939603779232e-06,0.05428971257060762,0.31847278773784615,0.7472820264101032,1.0,0.05428490463100384,0.7472820264101032,0.0,0.44426807760141096,0.7337742504409172,0.001675485008818342,0.0013227513227513227,9585
test,LipStretcherR,11340,0,0.06380277092902199,0.0108655062504112,0.1406561012805825,1.401298464324817e-45,1.1304843128982285e-30,1.48033730685848e-16,3.262249447288923e-05,0.05669497139751907,0.3426462113857269,0.7765991836786281,1.0,0.05666234890304618,0.7765991836786281,0.0,0.43694885361552027,0.7223985890652558,0.002998236331569665,0.001851851851851852,9696
test,LipSuckLB,11340,0,0.10840725395278542,0.052890997380018206,0.13889764656451598,1.401298464324817e-45,5.392029680152703e-36,3.477646019124799e-15,0.0016549121355637249,0.17086274549365038,0.38583048731088604,0.6403078293800363,0.835623025894165,0.16920783335808665,0.6403078293800363,0.0,0.3000881834215168,0.49056437389770724,0.0,0.0,9823
test,LipSuckLT,11340,0,0.049895260280162015,0.0108656426891684,0.0837309417744826,1.401298464324817e-45,6.486464461713642e-36,1.419548392594554e-15,3.888166133947379e-06,0.0653739031404256,0.22177318632602674,0.3625595921278001,0.862289547920227,0.06537001497429165,0.3625595921278001,0.0,0.4220458553791887,0.6912698412698413,0.0,0.0,9691
test,LipSuckRB,11340,0,0.09148240352107279,0.03830247372388835,0.12461913807761106,1.401298464324817e-45,1.8502463542213248e-37,1.8713976630271512e-14,0.0023762197233736003,0.14169774577021596,0.3292140960693359,0.610102086663247,0.7969037294387817,0.13932152604684236,0.610102086663247,0.0,0.30141093474426806,0.535626102292769,0.0,0.0,9762
test,LipSuckRT,11340,0,0.043306807568333786,0.010645586065948,0.07811000609783735,1.401298464324817e-45,8.821594222464024e-43,3.689710983608505e-18,6.938001035905472e-07,0.0591062270104885,0.19468870088458046,0.3421606022119522,0.8433194756507874,0.05910553321038491,0.3421606022119522,0.0,0.4804232804232804,0.721604938271605,0.0,0.0,9702
test,LipTightenerL,11340,0,0.027272076453687427,1.691920677690561e-15,0.0722932084916324,1.401298464324817e-45,1.401298464324817e-45,1.401298464324817e-45,6.011660954578029e-33,2.338444892302505e-05,0.19867111444473243,0.33334625154733727,0.6680304408073425,2.338444892302505e-05,0.33334625154733727,0.0,0.8006172839506173,0.8462962962962963,0.0,0.0,8200
test,LipTightenerR,11340,0,0.025334664666402027,7.922385976546565e-16,0.06892422335295044,1.401298464324817e-45,1.401298464324817e-45,1.401298464324817e-45,2.3907008454368978e-35,1.675170369708212e-05,0.1851836614310737,0.31618452072143577,0.6562923789024353,1.675170369708212e-05,0.31618452072143577,0.0,0.805026455026455,0.8567019400352733,0.0,0.0,8056
test,LipsToward,11340,0,0.03833879502024724,0.02743539679795495,0.05710790040024264,1.401298464324817e-45,1.576492895338788e-08,0.003351479477714722,0.014957099221646725,0.040447186678647946,0.10441331192851065,0.3048246800899505,1.0,0.025490087457001223,0.30482466432502153,0.0,0.15229276895943564,0.8322751322751323,0.0005291005291005291,0.0005291005291005291,9884
test,LowerLipDepressorL,11340,0,0.061347126848342544,2.904648188639669e-09,0.1495258773103502,1.401298464324817e-45,1.401298464324817e-45,1.401298464324817e-45,1.0604039762360263e-19,0.018693456891924098,0.46800760775804495,0.6569934314489368,1.0,0.018693456891924098,0.6569934314489368,0.0,0.7141093474426807,0.8028218694885362,0.0005291005291005291,0.0005291005291005291,9073
test,LowerLipDepressorR,11340,0,0.05943732559719164,6.682743469710317e-09,0.14621974341217656,1.401298464324817e-45,1.401298464324817e-45,1.401298464324817e-45,9.917883104489871e-20,0.020180914085358326,0.4448733761906621,0.6466093623638166,1.0,0.020180914085358326,0.6466093623638166,0.0,0.7067901234567902,0.8103174603174603,0.0005291005291005291,0.0005291005291005291,9075
test,MouthLeft,11340,0,0.006019571995586086,5.177942512091249e-05,0.013539442781590699,1.401298464324817e-45,1.401298464324817e-45,4.395597712818105e-33,3.0522108451780373e-10,0.010609155520796776,0.027160823531448813,0.05048611085861968,0.3061591684818268,0.010609155215575691,0.05048611085861968,0.0,0.7238095238095238,0.9899470899470899,0.0,0.0,9210
test,MouthRight,11340,0,0.002881814026564791,6.24798146163161e-13,0.009253186854819349,1.401298464324817e-45,1.401298464324817e-45,1.401298464324817e-45,1.948272234905529e-33,3.338477745273849e-05,0.013960118452086863,0.0541454963386058,0.1514015942811966,3.338477745273849e-05,0.0541454963386058,0.0,0.8922398589065256,0.9886243386243386,0.0,0.0,8024
test,NoseWrinklerL,11340,0,0.08019063753480392,9.252635493339767e-07,0.2072510251690694,1.401298464324817e-45,1.401298464324817e-45,1.401298464324817e-45,1.7419027960878546e-24,0.0168250640854239,0.6689272999763485,0.9196197390556335,1.0,0.0168250640854239,0.9196197390556335,0.0,0.6515873015873016,0.8287477954144621,0.007848324514991182,0.004761904761904762,8841
test,NoseWrinklerR,11340,0,0.07951950907348733,2.3458250897334657e-09,0.20980909081566634,1.401298464324817e-45,1.401298464324817e-45,1.401298464324817e-45,4.557921988093366e-21,0.01086108130402855,0.6812181174755095,0.9437507385015489,1.0,0.01086108130402855,0.9437507385015489,0.0,0.7313051146384479,0.8256613756613757,0.009523809523809525,0.006437389770723104,9274
test,OuterBrowRaiserL,11340,0,0.09400072006889892,0.01452579908072945,0.19002558282169418,5.321995882145622e-28,1.200262296046044e-17,3.726592767011598e-11,0.00041006095125337497,0.08460325375199312,0.5864857584238049,0.8785047101974488,0.9999999403953552,0.08419319280073975,0.8785047101974488,0.0,0.45537918871252203,0.6609347442680776,0.0068783068783068784,0.006349206349206349,9926
test,OuterBrowRaiserR,11340,0,0.0996902915890916,0.02120222523808475,0.19345715033399347,2.972487055440664e-26,4.1936706580690935e-19,2.8186100564653322e-08,0.001093410101020675,0.09270613081753247,0.5845426976680742,0.901353120803833,1.0,0.09161272071651179,0.901353120803833,0.0,0.40361552028218695,0.6300705467372134,0.0068783068783068784,0.006349206349206349,9929
test,UpperLidRaiserL,11340,0,0.11467720417013677,0.00072197307599705,0.21063609408829417,1.401298464324817e-45,1.401298464324817e-45,1.401298464324817e-45,1.4798691292492193e-17,0.12924671918153763,0.6688931316137313,0.8505949455499656,0.9651675820350648,0.1292467191815376,0.8505949455499656,0.0,0.5481481481481482,0.6722222222222223,0.0006172839506172839,0.0,8755
test,UpperLidRaiserR,11340,0,0.15699389894961316,0.0081282653845846,0.24684714602949295,1.401298464324817e-45,1.401298464324817e-45,1.401298464324817e-45,2.1697870415541068e-14,0.24877099692821497,0.7574515044689178,0.8681641095876695,0.9430307745933532,0.24877099692819327,0.8681641095876695,0.0,0.5089065255731923,0.6135802469135803,0.0,0.0,8822
test,UpperLipRaiserL,11340,0,0.14788320859555143,0.028342539444565752,0.21528372098263104,1.401298464324817e-45,1.1349219296741539e-32,5.754457345213791e-19,2.6865418476518244e-05,0.23132909461855888,0.6669741272926331,0.791791687011719,0.9999940991401672,0.23130222920008237,0.791791687011719,0.0,0.3710758377425044,0.554320987654321,0.0007936507936507937,0.0004409171075837742,9724
test,UpperLipRaiserR,11340,0,0.1540109328541807,0.027500689029693548,0.22455793006991828,1.401298464324817e-45,1.6927964255457148e-29,3.7667140581475784e-17,0.00020548359680105,0.24033637717366216,0.6773440659046173,0.8300885248184211,1.0,0.2401308935768611,0.8300885248184211,0.0,0.36278659611992947,0.5564373897707231,0.0010582010582010583,0.0007936507936507937,9787
