pair,subset,feature,mean,sd,q25,median,q75,n
Disgust__Fear,Disgust: correct,AU22,0.002231457472586114,0.007848461465178747,3.0518434994196465e-27,5.656078291708047e-07,0.0005871013731215437,30
Disgust__Fear,Disgust: correct,AU23,0.01143711089777486,0.02737991635459392,1.401298464324817e-45,9.441586803712698e-21,0.0017106564843544264,30
Disgust__Fear,Disgust: correct,AU24,0.03162171652234577,0.07107378301165451,5.6693491072074884e-21,0.0004570600477510421,0.021900229582029883,30
Disgust__Fear,Disgust: correct,AU26,0.07967732745332241,0.08285915370738832,0.01909198959929194,0.059658243566065125,0.10731057065228616,30
Disgust__Fear,Disgust: correct,AU28,0.09322332470150758,0.05783383517189499,0.0517904728820056,0.07802729770161625,0.12331736775462708,30
Disgust__Fear,Disgust: correct,AU43,0.10691728256311912,0.11808051484885498,0.016647729190210583,0.04929222820226421,0.17977298696159,30
Disgust__Fear,Disgust → Fear,BrowLowererL,0.0334654457688506,0.051801633479264066,0.002344656149072665,0.008945245497549546,0.040582005295630066,7
Disgust__Fear,Disgust → Fear,BrowLowererR,0.030075547457550176,0.0337371847490763,0.0009586808449948022,0.01087134913208651,0.06516849908172537,7
Disgust__Fear,Disgust → Fear,CheekPuffL,0.0022575164222506426,0.0023688930473260254,0.00033834045081545757,0.001677566487853582,0.0035274925747154195,7
Disgust__Fear,Disgust → Fear,CheekPuffR,0.0014095480938462288,0.0012132589544186822,0.0003398241482632062,0.0014347927881491957,0.002490737514926837,7
Disgust__Fear,Disgust → Fear,CheekRaiserL,0.06591063056174394,0.05435585069545593,0.02196382000111039,0.03879301793252424,0.11646234241003788,7
Disgust__Fear,Disgust → Fear,CheekRaiserR,0.04341314672968121,0.047898958754211615,0.006355852273767602,0.01376801008979475,0.08156677913854457,7
Disgust__Fear,Disgust → Fear,CheekSuckL,6.847683381448985e-21,1.8117267284223837e-20,1.401298464324817e-45,2.2887874917305345e-45,3.2140330102709473e-35,7
Disgust__Fear,Disgust → Fear,CheekSuckR,1.9225141982057882e-20,5.086494460443247e-20,1.401298464324817e-45,1.9151079012439167e-45,9.023520656569462e-35,7
Disgust__Fear,Disgust → Fear,ChinRaiserB,0.02477068645978448,0.02379708167868753,0.004262380255281974,0.0186460945148572,0.04375315101382389,7
Disgust__Fear,Disgust → Fear,ChinRaiserT,0.06310729476078494,0.04999187918531031,0.03594446088099797,0.049924109627803116,0.06657971983974367,7
Disgust__Fear,Disgust → Fear,DimplerL,0.047355233457702026,0.05218304224503867,0.014843526395010572,0.03378444234840568,0.0518690311048872,7
Disgust__Fear,Disgust → Fear,DimplerR,0.05033564426509529,0.05243850386413984,0.016168625129475044,0.038328746954599965,0.05662156603162134,7
Disgust__Fear,Disgust → Fear,EyesClosedL,0.010337083008929175,0.010060294803555251,0.0035490814712829596,0.00641688875669477,0.014954350086321684,7
Disgust__Fear,Disgust → Fear,EyesClosedR,0.009408602008933937,0.017653293029897644,9.130290963405951e-05,0.00265270958871798,0.007113977982082043,7
Disgust__Fear,Disgust → Fear,EyesLookDownL,0.013276579506168326,0.021320747840223708,2.780177617561339e-32,0.00336508367519455,0.015724016540661946,7
Disgust__Fear,Disgust → Fear,EyesLookDownR,0.010925304799402973,0.020436972225248692,1.5522124434344266e-28,0.0009139336226744315,0.009775944433351245,7
Disgust__Fear,Disgust → Fear,EyesLookLeftL,0.04845646089608113,0.0575713010354175,0.004741215853330972,0.033880552308013005,0.07070456814641751,7
Disgust__Fear,Disgust → Fear,EyesLookLeftR,0.1125428237774897,0.07938375986229668,0.06322570643387732,0.11688672179977094,0.15652909191946185,7
Disgust__Fear,Disgust → Fear,EyesLookRightL,0.0324645947892263,0.04519744840155759,0.0021357156433320216,0.011630054516717774,0.04282894125208256,7
Disgust__Fear,Disgust → Fear,EyesLookRightR,0.009868957310183233,0.016991937905462526,0.0,0.0,0.01495945849261867,7
Disgust__Fear,Disgust → Fear,EyesLookUpL,0.03689472007210409,0.060540160920575084,0.0,0.0,0.06329768613601722,7
Disgust__Fear,Disgust → Fear,EyesLookUpR,0.03673612461868849,0.06027370766085148,0.0,0.0,0.06308184939747052,7
Disgust__Fear,Disgust → Fear,InnerBrowRaiserL,0.06791827745318899,0.07766492173236017,0.005335794901732479,0.016218985304294574,0.13742330366124705,7
Disgust__Fear,Disgust → Fear,InnerBrowRaiserR,0.0589386472158574,0.06246977687595237,0.006778332778148533,0.027149357191713786,0.11470675629874066,7
Disgust__Fear,Disgust → Fear,JawDrop,0.15761194135550233,0.0714065046935548,0.09341201358474788,0.1560946333222091,0.21078636177505053,7
Disgust__Fear,Disgust → Fear,JawSidewaysLeft,0.005285370125164085,0.004529340437792861,0.0019428446551809937,0.004994473606348016,0.008149057913889588,7
Disgust__Fear,Disgust → Fear,JawSidewaysRight,0.00942644319731174,0.0036173649450589418,0.006623744117996424,0.009385484049562326,0.011901745433594079,7
Disgust__Fear,Disgust → Fear,JawThrust,0.08289652582819652,0.0731098262738626,0.029297000401222642,0.042520290018243596,0.1493718007123312,7
Disgust__Fear,Disgust → Fear,LidTightenerL,0.07365293554233895,0.07966671447327837,0.0005134085419735324,0.05574240772984917,0.13305381104970965,7
Disgust__Fear,Disgust → Fear,LidTightenerR,0.019198428205157055,0.045556669534402384,1.8659810624929614e-06,1.8549739046996894e-05,0.006192292166614817,7
Disgust__Fear,Disgust → Fear,LipCornerDepressorL,0.15886510030028317,0.12709501779100899,0.04776017595528774,0.19073603209108111,0.20380405883770433,7
Disgust__Fear,Disgust → Fear,LipCornerDepressorR,0.14545381078637076,0.12082631668808498,0.044441095038352266,0.18233869989247367,0.18303657443651292,7
Disgust__Fear,Disgust → Fear,LipCornerPullerL,0.05812370268421759,0.0609364162557356,0.006559555355248901,0.028846772286730448,0.10850191333053685,7
Disgust__Fear,Disgust → Fear,LipCornerPullerR,0.061205794432262185,0.06293407067774028,0.006778268278296302,0.037473470846695466,0.11116405514757757,7
Disgust__Fear,Disgust → Fear,LipFunnelerLB,0.0013870933798184066,0.002673732956438158,3.0101722277240196e-39,2.7581339975085917e-28,0.0013530694317452734,7
Disgust__Fear,Disgust → Fear,LipFunnelerLT,0.004785300477017474,0.0063393918075448,1.544343166000759e-07,5.917326639922245e-06,0.009114865172525844,7
Disgust__Fear,Disgust → Fear,LipFunnelerRB,0.0010556523832452008,0.0026522615626149377,1.4096665049443278e-39,3.684967573683708e-28,0.0001626719604781718,7
Disgust__Fear,Disgust → Fear,LipFunnelerRT,0.004662746587219526,0.006382883970686369,1.100128754189661e-06,5.845400854901743e-06,0.008272187425949241,7
Disgust__Fear,Disgust → Fear,LipPressorL,0.0006422224370906404,0.0016961165883331575,1.3082018425220864e-37,5.4016380612968805e-34,3.4540894066403815e-06,7
Disgust__Fear,Disgust → Fear,LipPressorR,0.0006427359548047904,0.001695892711365433,9.75522292648983e-23,3.7000679509411524e-17,5.251401406147304e-06,7
Disgust__Fear,Disgust → Fear,LipPuckerL,0.02546751666546703,0.033633441780340875,1.6637037664533358e-07,0.0016769825699876853,0.04697764662028658,7
Disgust__Fear,Disgust → Fear,LipPuckerR,0.026742181931792175,0.036199955928945565,2.0290209052351124e-07,2.3701847908751734e-05,0.04853743047097982,7
Disgust__Fear,Disgust → Fear,LipStretcherL,0.1077456285134931,0.10768739082226969,0.040784756450921084,0.07478780437959354,0.11920752308020985,7
Disgust__Fear,Disgust → Fear,LipStretcherR,0.11508680679003838,0.11879783305308322,0.043983485832237976,0.08014069252240001,0.12265759172538912,7
Disgust__Fear,Disgust → Fear,LipSuckLB,0.04890264938214854,0.04252385188213119,0.01033097709303359,0.05457140629490211,0.08132092528057909,7
Disgust__Fear,Disgust → Fear,LipSuckLT,0.01758235121484008,0.0182020620013134,0.005011165050026007,0.006761559224448622,0.028557442989264603,7
Disgust__Fear,Disgust → Fear,LipSuckRB,0.04055299506628859,0.036142964187803106,0.007610334260893011,0.046569998189806894,0.06583235062552753,7
Disgust__Fear,Disgust → Fear,LipSuckRT,0.014182756126819277,0.01561075067497149,0.0032140014594050255,0.005673282341179679,0.022227048861428927,7
Disgust__Fear,Disgust → Fear,LipTightenerL,0.015131554863256567,0.025993578952302025,1.5443719809126123e-07,1.9853316767293182e-06,0.018772013505280127,7
Disgust__Fear,Disgust → Fear,LipTightenerR,0.01257832541222499,0.02241820118260173,6.636734639669018e-14,1.294724807578946e-10,0.014177467164429951,7
Disgust__Fear,Disgust → Fear,LipsToward,0.04235726248118134,0.024440553970358953,0.030322406503061408,0.033329578737417806,0.04422748071762418,7
Disgust__Fear,Disgust → Fear,LowerLipDepressorL,0.25409799986277204,0.1926249522411457,0.1206264808308333,0.17737261532383852,0.37375191292867843,7
Disgust__Fear,Disgust → Fear,LowerLipDepressorR,0.24885572846973109,0.1881704154109063,0.11886480438212552,0.18009722460216526,0.3618667231003912,7
Disgust__Fear,Disgust → Fear,MouthLeft,0.002022542870313912,0.00263884624788907,2.026919570682501e-08,1.4228697425427984e-07,0.004149496599586626,7
Disgust__Fear,Disgust → Fear,MouthRight,0.0016056571545844964,0.0026959527641735367,2.1465969506769035e-06,0.0009898281011070601,0.001349843071004157,7
Disgust__Fear,Disgust → Fear,NoseWrinklerL,0.01909421211251671,0.03254680095522353,1.401298464324817e-45,0.0020226932663765075,0.022671304547443066,7
Disgust__Fear,Disgust → Fear,NoseWrinklerR,0.01887642395415026,0.031550250062994535,9.084690691373955e-08,0.0009502468282711456,0.02436460203100723,7
Disgust__Fear,Disgust → Fear,OuterBrowRaiserL,0.040329358971073426,0.03864872960350766,0.01753980141947973,0.02857171061138307,0.048248232264692534,7
Disgust__Fear,Disgust → Fear,OuterBrowRaiserR,0.03814959539588358,0.03517199729962242,0.012528837262652765,0.026902303444997666,0.054620920773595524,7
Disgust__Fear,Disgust → Fear,UpperLidRaiserL,2.8238478428886906e-24,7.471196612290643e-24,1.401298464324817e-45,1.401298464324817e-45,2.8577281464960145e-30,7
Disgust__Fear,Disgust → Fear,UpperLidRaiserR,0.00021475570163067854,0.0005681901791479638,1.401298464324817e-45,1.401298464324817e-45,3.086167274854126e-31,7
Disgust__Fear,Disgust → Fear,UpperLipRaiserL,0.10760564922749749,0.15193887493312708,0.024607011096997707,0.058851343082884894,0.09602038849529557,7
Disgust__Fear,Disgust → Fear,UpperLipRaiserR,0.12071048508056438,0.16148762014150067,0.033470884777451734,0.06703057646810434,0.10459741161515311,7
Disgust__Fear,Disgust → Fear,AU1,0.06342846233452319,0.07000891425464494,0.006057063839940506,0.021684171248004182,0.12606502997999386,7
Disgust__Fear,Disgust → Fear,AU2,0.0392394771834785,0.0366514476249086,0.013848313668616611,0.027737007028190368,0.05143457651914403,7
Disgust__Fear,Disgust → Fear,AU4,0.03177049661320038,0.03599516025609289,0.002715651796884899,0.035434576096160186,0.03985962073516776,7
Disgust__Fear,Disgust → Fear,AU5,0.00010737785081533927,0.0002840950895739819,1.401298464324817e-45,1.401298464324817e-45,1.5831724369907135e-30,7
Disgust__Fear,Disgust → Fear,AU6,0.05466188864571258,0.050749649553993234,0.014159836137438998,0.026280514011159495,0.10209713158043689,7
Disgust__Fear,Disgust → Fear,AU7,0.046425681873748,0.05798154632869221,0.0002663997446931162,0.027873057089535958,0.0696179999474432,7
Disgust__Fear,Disgust → Fear,AU8,0.04235726248118134,0.024440553970358953,0.030322406503061408,0.033329578737417806,0.04422748071762418,7
Disgust__Fear,Disgust → Fear,AU9,0.018985318033333483,0.032037643000117313,4.542345345686978e-08,0.0014864700473238267,0.023517953289225152,7
Disgust__Fear,Disgust → Fear,AU10,0.11415806715403094,0.15659403886090176,0.029038947937224724,0.06923032178724578,0.09716421904934877,7
Disgust__Fear,Disgust → Fear,AU12,0.05966474855823989,0.06191004404587348,0.006668911816772602,0.033160121566712955,0.10983298423905721,7
Disgust__Fear,Disgust → Fear,AU14,0.04884543886139865,0.05230090683942653,0.015506075762242808,0.03605659465150282,0.054245298568254274,7
Disgust__Fear,Disgust → Fear,AU15,0.15215945554332697,0.12392173566897037,0.04610063549682,0.1865373659917774,0.19342031663710862,7
Disgust__Fear,Disgust → Fear,AU16,0.25147686416625153,0.19037678023239532,0.11974564260647941,0.1787349199630019,0.36780931801453476,7
Disgust__Fear,Disgust → Fear,AU17,0.043938990610284716,0.0279848359497507,0.022878856948569705,0.0469226337212435,0.05862045513511201,7
Disgust__Fear,Disgust → Fear,AU18,0.026104849298629607,0.034904887577613786,1.846362335844224e-07,0.0008503422089482186,0.047757538545633194,7
Disgust__Fear,Disgust → Fear,AU20,0.11141621765176575,0.11322562826491486,0.04238412114157954,0.07746424845099678,0.12093255740279947,7
Disgust__Fear,Disgust → Fear,AU22,0.0029726982068251522,0.0037721504486193293,8.278259281691815e-07,2.940681873705997e-06,0.006483651507138957,7
Disgust__Fear,Disgust → Fear,AU23,0.013854940137740782,0.02419562244218205,7.721863222930381e-08,9.927305746050382e-07,0.01647474033485504,7
Disgust__Fear,Disgust → Fear,AU24,0.0006424791959477154,0.0016960045174962554,9.755220461083796e-23,1.8500339754705762e-17,4.352745406393843e-06,7
Disgust__Fear,Disgust → Fear,AU26,0.15761194135550233,0.0714065046935548,0.09341201358474788,0.1560946333222091,0.21078636177505053,7
Disgust__Fear,Disgust → Fear,AU28,0.030305187947524116,0.02708198790055455,0.007196073934532867,0.02528535269119955,0.049484441939200034,7
Disgust__Fear,Disgust → Fear,AU43,0.009872842508931556,0.013284850716334591,0.002925450824383966,0.005930450157097739,0.009231079908080725,7
Disgust__Fear,Fear: all,BrowLowererL,0.06675630180789535,0.09849841098540196,0.0001792049632906237,0.027902042315208424,0.092285033592816,54
Disgust__Fear,Fear: all,BrowLowererR,0.06361726683849464,0.09360588423911656,0.0004451910674622482,0.0332635527515473,0.06565890386700626,54
Disgust__Fear,Fear: all,CheekPuffL,0.0001668061940783621,0.0005402188686996755,4.125073880392028e-27,1.799318382092121e-12,1.0986525589663672e-07,54
Disgust__Fear,Fear: all,CheekPuffR,0.00015284663082023713,0.0005305110305176077,2.8097489820941085e-22,1.9952957581006875e-10,9.814376647098987e-08,54
Disgust__Fear,Fear: all,CheekRaiserL,0.09391164360504785,0.11518183695640362,0.00653929686583672,0.04635758862686615,0.1530732914494971,54
Disgust__Fear,Fear: all,CheekRaiserR,0.08332194912688201,0.10841682365952801,0.0036746688824260843,0.03764196652925113,0.1281211349414661,54
Disgust__Fear,Fear: all,CheekSuckL,2.9816738396887935e-10,1.888186757470434e-09,1.401298464324817e-45,1.401298464324817e-45,8.369711904564531e-33,54
Disgust__Fear,Fear: all,CheekSuckR,1.242019499051857e-09,5.7786094685767275e-09,0.0,1.401298464324817e-45,2.4430938076271027e-42,54
Disgust__Fear,Fear: all,ChinRaiserB,0.008004723760171032,0.021121899944622463,1.348976608168859e-13,9.273171442830782e-05,0.0025549623526753607,54
Disgust__Fear,Fear: all,ChinRaiserT,0.04993407872335829,0.06524475194884023,0.003782179944825585,0.02017510460440139,0.07008922328595751,54
Disgust__Fear,Fear: all,DimplerL,0.09110241199669565,0.11510451433579771,0.003380710621129552,0.049174306405954854,0.13344055650134878,54
Disgust__Fear,Fear: all,DimplerR,0.09266286655063309,0.11386128441588705,0.004300449512365661,0.051145029787827874,0.14236585367470977,54
Disgust__Fear,Fear: all,EyesClosedL,0.004800727607115374,0.013315312525899039,9.748366740153113e-20,1.9967348538632647e-10,9.363692243266783e-05,54
Disgust__Fear,Fear: all,EyesClosedR,0.009327611738396337,0.021561509580857577,1.4751711423957978e-21,1.1109092047188047e-07,0.003483203893255077,54
Disgust__Fear,Fear: all,EyesLookDownL,0.005430092082023683,0.01822493790096901,5.3569159305335516e-24,1.8228869922635657e-14,3.4234009954662445e-05,54
Disgust__Fear,Fear: all,EyesLookDownR,0.007603359133691111,0.01991673315132576,1.396248180038115e-23,9.658633413214506e-10,0.003286262464015947,54
Disgust__Fear,Fear: all,EyesLookLeftL,0.04182036352846166,0.06782276451040475,0.0,0.004164899097910757,0.059082654073912,54
Disgust__Fear,Fear: all,EyesLookLeftR,0.08152406460840547,0.0930593355888567,0.004631255251782312,0.05204728538325674,0.13482186222293724,54
Disgust__Fear,Fear: all,EyesLookRightL,0.08716889964771435,0.08433004899313754,0.005920521073373168,0.072377598825066,0.14648071325694517,54
Disgust__Fear,Fear: all,EyesLookRightR,0.04027761780735201,0.05820821799015277,0.0,0.005704429322698436,0.0681338186220576,54
Disgust__Fear,Fear: all,EyesLookUpL,0.046388334406677764,0.07050887338891124,0.0,0.0,0.08157111238688228,54
Disgust__Fear,Fear: all,EyesLookUpR,0.04636362778370694,0.07052723476023436,0.0,0.0,0.08133900910615917,54
Disgust__Fear,Fear: all,InnerBrowRaiserL,0.19252685401721106,0.18529192490556368,0.035683869906112345,0.1435338264952103,0.2883873161626096,54
Disgust__Fear,Fear: all,InnerBrowRaiserR,0.20316566116276855,0.1938839134207584,0.039562087975658224,0.14135603531807037,0.3176538108188879,54
Disgust__Fear,Fear: all,JawDrop,0.20471469390560035,0.21238064016300812,0.05123518075716023,0.11938226501470692,0.2732378841688235,54
Disgust__Fear,Fear: all,JawSidewaysLeft,0.0021341643582673225,0.0073655207986749105,1.49388470552434e-09,1.9402996370085055e-05,0.0018964680894015817,54
Disgust__Fear,Fear: all,JawSidewaysRight,0.005021357985150021,0.005800098904028013,0.0010310034859353798,0.0043592851424063914,0.00620330891083016,54
Disgust__Fear,Fear: all,JawThrust,0.029766742873695476,0.044499050224668234,0.00361915907740426,0.013818627145803935,0.038317886510103344,54
Disgust__Fear,Fear: all,LidTightenerL,0.09506143356547765,0.12812105802914991,3.963251412145214e-05,0.027363815333341198,0.16178761507211065,54
Disgust__Fear,Fear: all,LidTightenerR,0.1300746010557494,0.16702416391464087,0.003602150217393871,0.07531856420816133,0.18809409107392028,54
Disgust__Fear,Fear: all,LipCornerDepressorL,0.03281908991693611,0.04486052176734788,0.009882082731928631,0.015589181225151991,0.03396588806256959,54
Disgust__Fear,Fear: all,LipCornerDepressorR,0.027182726721615747,0.044423925303963156,0.004134467135130203,0.008616496649725938,0.02754429067549729,54
Disgust__Fear,Fear: all,LipCornerPullerL,0.05012560611577572,0.08104089086360218,0.00021649379213267537,0.014483774022152247,0.0744437747107739,54
Disgust__Fear,Fear: all,LipCornerPullerR,0.05079379094671078,0.08378942669609073,8.506217261474163e-05,0.011644977244935382,0.06686222280065215,54
Disgust__Fear,Fear: all,LipFunnelerLB,2.832846168916966e-06,2.071213159283122e-05,1.401298464324817e-45,1.401298464324817e-45,1.6472864688811993e-14,54
Disgust__Fear,Fear: all,LipFunnelerLT,0.00041981976900909787,0.0012286527476927233,5.768876610604477e-23,6.428864910425822e-12,9.33331551883224e-08,54
Disgust__Fear,Fear: all,LipFunnelerRB,5.9505893416903475e-06,3.0567714865732115e-05,1.401298464324817e-45,1.5464094121996362e-29,9.114204657830605e-14,54
Disgust__Fear,Fear: all,LipFunnelerRT,0.0006229301079729737,0.0018295428963873205,2.2127534777994514e-23,1.3165352652020902e-13,3.169998408205273e-07,54
Disgust__Fear,Fear: all,LipPressorL,9.522745256642185e-05,0.00032426665629180235,6.322525524172567e-31,1.6907242528807978e-15,1.6772780602738666e-08,54
Disgust__Fear,Fear: all,LipPressorR,5.488069975873377e-05,0.00028512766310862577,2.0875971091979353e-30,7.760347536376388e-16,1.1647605492265433e-09,54
Disgust__Fear,Fear: all,LipPuckerL,0.003269350054805418,0.005117392336127254,8.631964635519137e-12,0.00011912813709250475,0.005557259169245911,54
Disgust__Fear,Fear: all,LipPuckerR,0.0026853359461595843,0.005298694279690679,2.764941992735514e-15,2.7317642704079854e-08,0.005091353649710343,54
Disgust__Fear,Fear: all,LipStretcherL,0.07107840856589692,0.13019929848832748,0.0013820729928148239,0.012112719507054143,0.05320468804590795,54
Disgust__Fear,Fear: all,LipStretcherR,0.0774836073577629,0.14067225614557494,0.0022966348788028617,0.014543486162579333,0.052465564988405426,54
Disgust__Fear,Fear: all,LipSuckLB,0.05930284109455375,0.049856320813104274,0.027384292031638283,0.04857142785209964,0.06984988667536522,54
Disgust__Fear,Fear: all,LipSuckLT,0.027449423761796845,0.042891433129059534,0.0021717001404873014,0.006313426726559657,0.0359573970036611,54
Disgust__Fear,Fear: all,LipSuckRB,0.04590828259281145,0.04084481196580578,0.01645137337870626,0.03525686108817652,0.06093504316619748,54
Disgust__Fear,Fear: all,LipSuckRT,0.022890749095721082,0.03833466019257421,0.0017669288141026274,0.005588796981891386,0.021857121416804046,54
Disgust__Fear,Fear: all,LipTightenerL,0.001482832862651591,0.005987163975951683,9.28593095463116e-27,6.891433512623617e-14,1.8097473128094587e-07,54
Disgust__Fear,Fear: all,LipTightenerR,0.0017648221696622943,0.006542405968178349,4.464371347881827e-33,9.498982512798128e-15,1.6578828031360098e-09,54
Disgust__Fear,Fear: all,LipsToward,0.03406544003709882,0.02570874610323866,0.017930939902240983,0.026677706992874493,0.03574297134764489,54
Disgust__Fear,Fear: all,LowerLipDepressorL,0.05232198051772032,0.09420709794124013,1.0910990376274296e-05,0.015599952815039862,0.051802394740909655,54
Disgust__Fear,Fear: all,LowerLipDepressorR,0.051843893470766074,0.09590191692026927,3.0506904203787747e-05,0.014266524596937988,0.04883588658025368,54
Disgust__Fear,Fear: all,MouthLeft,0.004999696337063135,0.024215801707922976,1.1688597467618642e-06,0.0005663630068132178,0.0031974173384232323,54
Disgust__Fear,Fear: all,MouthRight,0.0006011796825310361,0.0017853332983872952,8.967966673685446e-31,1.9444917457816258e-12,2.1954460102655286e-05,54
Disgust__Fear,Fear: all,NoseWrinklerL,0.01409529606911539,0.037200955753535006,1.2102982573639554e-24,3.283229684238471e-10,0.0074250173896870325,54
Disgust__Fear,Fear: all,NoseWrinklerR,0.012665004856558337,0.03779876690102974,1.0552285739338513e-17,7.490075984183255e-09,0.0030184343552425007,54
Disgust__Fear,Fear: all,OuterBrowRaiserL,0.19099858513603002,0.1873422670677009,0.04098184733496353,0.13773373380924261,0.27734676251808804,54
Disgust__Fear,Fear: all,OuterBrowRaiserR,0.20069617813279594,0.19116925443192462,0.0566753218513137,0.14410268793095987,0.29811738850518543,54
Disgust__Fear,Fear: all,UpperLidRaiserL,0.2216262090418408,0.23071451205521956,0.029301060063668734,0.14609286993948695,0.3549957208369646,54
Disgust__Fear,Fear: all,UpperLidRaiserR,0.2799247355985454,0.2741786250689359,0.016391460785719857,0.1807303010387451,0.4582825815305114,54
Disgust__Fear,Fear: all,UpperLipRaiserL,0.12005821189822165,0.1629029089786266,0.0046733461895287435,0.06031130056052677,0.1625860305037349,54
Disgust__Fear,Fear: all,UpperLipRaiserR,0.13358314127658028,0.18587250776839376,0.0025099457351155387,0.060837762771795145,0.19219127662945534,54
Disgust__Fear,Fear: all,AU1,0.19784625758998978,0.18931544373169668,0.037076119823037317,0.1402715070173144,0.2972284005479322,54
Disgust__Fear,Fear: all,AU2,0.19584738163441298,0.18871033534301027,0.04844519113244128,0.14224877896873897,0.2880945988803129,54
Disgust__Fear,Fear: all,AU4,0.06518678432319498,0.09423009244708098,0.0006248841784391266,0.03160169692127961,0.07473568868202465,54
Disgust__Fear,Fear: all,AU5,0.25077547232019315,0.24166355826284577,0.03321528643546089,0.1737961538590219,0.4332662214622663,54
Disgust__Fear,Fear: all,AU6,0.08861679636596492,0.11140688467749131,0.004888095213432047,0.04199977757805864,0.1397466730015973,54
Disgust__Fear,Fear: all,AU7,0.11256801731061351,0.1422968127064943,0.003926651097316949,0.0692711975373828,0.16671985690374963,54
Disgust__Fear,Fear: all,AU8,0.03406544003709882,0.02570874610323866,0.017930939902240983,0.026677706992874493,0.03574297134764489,54
Disgust__Fear,Fear: all,AU9,0.013380150462836863,0.03741804316366407,8.877157947444876e-17,3.8499142376162866e-07,0.004924562189224672,54
Disgust__Fear,Fear: all,AU10,0.12682067658740093,0.17414157110112305,0.00355211078226102,0.0602234768060346,0.17738865356659514,54
Disgust__Fear,Fear: all,AU12,0.05045969853124325,0.0823705207666641,0.0002616350638177025,0.013102239113578922,0.07138482347751653,54
Disgust__Fear,Fear: all,AU14,0.09188263927366437,0.11445093054184191,0.0038405800667476063,0.04994190595558996,0.13474420206621288,54
Disgust__Fear,Fear: all,AU15,0.030000908319275932,0.044466290876098734,0.006221731506104184,0.012696031109438335,0.03101546585809648,54
Disgust__Fear,Fear: all,AU16,0.05208293699424319,0.09502328455086265,1.713014637964308e-05,0.014933238705988925,0.04932897622833894,54
Disgust__Fear,Fear: all,AU17,0.028969401241764652,0.03534428470660092,0.002324031429441439,0.013330244872615037,0.04700936862644161,54
Disgust__Fear,Fear: all,AU18,0.002977343000482502,0.005142154936720697,3.750889211747238e-11,0.0002104946327122961,0.004942042113803404,54
Disgust__Fear,Fear: all,AU20,0.0742810079618299,0.13540525493260436,0.002051791061237918,0.013785472807163942,0.052747608598137825,54
Disgust__Fear,Fear: all,AU22,0.0002628833281231697,0.0007540366996965844,6.788080581885423e-18,1.1686084029905497e-10,6.38618710504303e-07,54
Disgust__Fear,Fear: all,AU23,0.0016238275161569425,0.006161067432361275,6.305979202724039e-26,3.687929041792493e-13,5.813200059855159e-07,54
Disgust__Fear,Fear: all,AU24,7.505407616257781e-05,0.0002934822001492171,5.443182465729926e-27,1.071263462680276e-14,2.7915101716688167e-08,54
Disgust__Fear,Fear: all,AU26,0.20471469390560035,0.21238064016300812,0.05123518075716023,0.11938226501470692,0.2732378841688235,54
Disgust__Fear,Fear: all,AU28,0.03888782413622078,0.0364327825407663,0.015273835059518449,0.026503974541095,0.04951270013027307,54
Disgust__Fear,Fear: all,AU43,0.007064169672755855,0.01652721290544948,5.991528748180372e-14,3.3354959007979953e-06,0.004677942380415794,54
Disgust__Fear,Fear: correct,BrowLowererL,0.04345572338823085,0.08656003666370099,7.837155327668673e-07,0.0017953374438850899,0.03407384250313039,33
Disgust__Fear,Fear: correct,BrowLowererR,0.046749502496631665,0.08501882313656707,1.0391163908588889e-07,0.0038563713187613293,0.058574155997484875,33
Disgust__Fear,Fear: correct,CheekPuffL,9.817972402605541e-05,0.0003857044934160758,1.2205560592153122e-36,1.9213719634647117e-16,1.1023229593912221e-07,33
Disgust__Fear,Fear: correct,CheekPuffR,0.0001096511584566191,0.0004079859584077588,2.5951589898559354e-32,8.431419063817516e-12,8.334483859728792e-08,33
Disgust__Fear,Fear: correct,CheekRaiserL,0.06352058604045843,0.09445791771487157,0.0007778015385409006,0.02127639620957775,0.09454470795268809,33
Disgust__Fear,Fear: correct,CheekRaiserR,0.05251000625174728,0.08308596849893159,1.0454802613487265e-06,0.010533970637091699,0.08673336748033757,33
Disgust__Fear,Fear: correct,CheekSuckL,4.787492417071824e-10,2.41160215643299e-09,1.401298464324817e-45,1.401298464324817e-45,2.334631526778096e-19,33
Disgust__Fear,Fear: correct,CheekSuckR,1.443494598919296e-09,6.630099890362614e-09,0.0,1.401298464324817e-45,1.1204915257940456e-18,33
Disgust__Fear,Fear: correct,ChinRaiserB,0.00876074528389746,0.021971265645485745,2.6054619916939174e-15,0.0004781887866573735,0.003861231893744214,33
Disgust__Fear,Fear: correct,ChinRaiserT,0.04386433633227038,0.06076779265428304,0.0035967779587830415,0.01142102193552995,0.06582700237631794,33
Disgust__Fear,Fear: correct,DimplerL,0.07451366063939736,0.10486902193798497,0.0003871537536494544,0.0504812937850753,0.10335788552959756,33
Disgust__Fear,Fear: correct,DimplerR,0.07616677234245266,0.10431386700938677,0.0014143922004525927,0.053856958324710484,0.1016349318126837,33
Disgust__Fear,Fear: correct,EyesClosedL,0.003235995608610324,0.01020171015990264,5.753128051742755e-25,5.389854986692864e-15,3.641754335353641e-05,33
Disgust__Fear,Fear: correct,EyesClosedR,0.0030134361372180967,0.011244638921086837,5.283948200549707e-24,1.894780629575927e-15,0.0001447351821606473,33
