reenactment_id,participant_id,true_label,fea_pred,BrowLowererL,BrowLowererR,CheekPuffL,CheekPuffR,CheekRaiserL,CheekRaiserR,CheekSuckL,CheekSuckR,ChinRaiserB,ChinRaiserT,DimplerL,DimplerR,EyesClosedL,EyesClosedR,EyesLookDownL,EyesLookDownR,EyesLookLeftL,EyesLookLeftR,EyesLookRightL,EyesLookRightR,EyesLookUpL,EyesLookUpR,InnerBrowRaiserL,InnerBrowRaiserR,JawDrop,JawSidewaysLeft,JawSidewaysRight,JawThrust,LidTightenerL,LidTightenerR,LipCornerDepressorL,LipCornerDepressorR,LipCornerPullerL,LipCornerPullerR,LipFunnelerLB,LipFunnelerLT,LipFunnelerRB,LipFunnelerRT,LipPressorL,LipPressorR,LipPuckerL,LipPuckerR,LipStretcherL,LipStretcherR,LipSuckLB,LipSuckLT,LipSuckRB,LipSuckRT,LipTightenerL,LipTightenerR,LipsToward,LowerLipDepressorL,LowerLipDepressorR,MouthLeft,MouthRight,NoseWrinklerL,NoseWrinklerR,OuterBrowRaiserL,OuterBrowRaiserR,UpperLidRaiserL,UpperLidRaiserR,UpperLipRaiserL,UpperLipRaiserR,pair
1700747382885-2-15-3-18-1,15,Disgust,Happiness,0.28626266121864313,0.21647486984729764,3.6006921092021485e-26,0.010846200802673837,0.9994931717713674,0.9994936068852742,1.401298464324817e-45,1.401298464324817e-45,0.0452339824289083,0.12053150509794548,0.42095074653625486,0.4144987424214681,0.004637313882509833,0.21983873099088666,0.09501545826594031,0.18764413545529043,0.02453168894474702,0.09910992607474323,0.011671328855057542,0.0,0.0,0.0,0.005286728485710487,0.009974233986576963,0.2609121282895406,5.458578287361461e-24,0.010862320537368407,0.016187353121737587,0.6138785401980082,0.5327347020308176,0.010865642658124312,1.0186181611128904e-06,0.99949325521787,1.0,3.8767251179955653e-31,0.010846200957894266,2.718839496325845e-31,0.0005739393798042414,1.808400490033734e-25,1.401298464324817e-45,0.0024633915393981465,0.00243287562770997,0.12277430494626358,0.13283884425957992,0.1873955612381299,0.10958401312430696,0.12461272055904066,0.09593934441606199,1.6291482427095505e-25,2.7269501535234416e-26,0.012727338168770023,0.4918139090140661,0.45375311573346455,9.43622616788311e-05,1.401298464324817e-45,0.04304431031147634,0.013240891951136242,2.9895170897316824e-07,0.00010351017779914618,4.269019392184033e-05,4.8354887006783146e-05,0.644540955622991,0.6158115903536479,Disgust__Happiness
1700747534547-2-15-4-12-1,15,Disgust,Happiness,0.43414384399851164,0.34496318480620775,1.0165105334713963e-18,1.0165105334713963e-18,0.7500603000322977,0.7132663726806641,1.401298464324817e-45,1.401298464324817e-45,0.0664715919384131,0.2221467655152082,0.29318466186523434,0.293006693571806,0.02841060676713592,0.22980588320642706,0.20233874693512913,0.2410738095641136,0.040661344925562524,0.060622240851322805,0.13587780495484666,0.0693878405417005,0.03319868594408034,0.03289277553558349,0.010233308964719318,0.0028572076921893935,0.12163969824711478,0.004505855699788715,0.010865417650590294,0.005367931765582969,0.6318908939758937,0.5289450357357661,0.03900523165599826,0.012901688492759862,0.6265430077910423,0.656639785071214,1.401298464324817e-45,0.00846337326559776,1.401298464324817e-45,2.5707518828613284e-38,0.00848921862986264,0.009966079613271428,0.016950473226703813,0.01371831590416448,0.2359563523282607,0.24581277842322982,0.2175266839563846,0.1198530731722712,0.1795205594350894,0.1040064416825771,1.47270253841849e-38,2.095553230611885e-38,0.013392335735261393,0.44722114453713097,0.41647297888994217,0.008433626187130916,0.0030479704953601154,0.26235164508182907,0.22953525095893684,3.087143260623885e-05,9.533152094086274e-18,0.021681760078918703,0.010413176890817718,0.6056938116749128,0.6024723966916402,Disgust__Happiness
1701094669809-2-27-3-9-1,27,Disgust,Happiness,0.21312050031653293,0.17978053746046496,1.3867679394519805e-23,1.943333352705686e-15,0.408430973192056,0.358988214780887,1.401298464324817e-45,0.0,0.03261998900776872,0.19085062687712095,0.17421132030712363,0.17539579973937122,0.16676418008282778,0.1495384222245775,0.028070823530045634,0.024507245871548834,0.0,0.013368146121501907,0.10096714471777275,0.028094571161394282,0.03586804543932277,0.03593856121102967,0.04174998673384491,0.030916812118729774,0.2744674368470441,0.0031635948745436216,0.005006586320511482,0.1543753245224555,0.27835772285858784,0.42566412190596264,0.01342274829124406,0.004735670852339005,0.22485818595935897,0.22430875838584444,1.401298464324817e-45,0.0017905055126248978,1.401298464324817e-45,0.0007289377308315416,0.003058088029622915,0.00429492944743456,0.018083395119999065,0.014854058242809836,0.08990623032067709,0.10234791530401702,0.08077302207793033,0.08329970425082113,0.07014005766089221,0.06879218041008928,0.004306204672313383,0.0045984357146651705,0.023662188493957074,0.09981254165371836,0.09709597709589829,0.0040038405278058275,0.0013434842377516543,0.17266318568338948,0.16051707673390284,0.07084526345133776,0.015462083189917498,0.002159905331528931,0.011547985954185373,0.40898479664077364,0.4502741744741797,Disgust__Happiness
1700479113933-2-1-2-4-1,1,Disgust,Fear,8.096000079212888e-29,4.177110135311778e-29,0.003926841214706607,0.0027608185976229164,0.01029385908429195,0.0011789645118154223,4.7933783670142834e-20,1.3457599387440502e-19,0.0004006488611631369,0.018990690571566375,0.008555181449033493,0.010364636654919098,0.00641688875669477,0.00265270958871798,0.0,0.0,0.045801229712863725,0.1313812764982382,0.0006213083552817466,0.0,0.1188388424615065,0.11843307316303249,0.001587947900678875,0.00036593275625431266,0.2588914692401886,0.006387416466880768,0.01196954313563759,0.17229114295914766,1.401298464324817e-45,1.401298464324817e-45,0.037533960761114274,0.03273871645875863,0.007181434730783666,0.008283211428657226,0.0070035147952383,0.008029308961738455,0.007064222761760062,0.007567856287350096,1.95104359913555e-22,1.9510445852979635e-22,0.053358457587286495,0.052982758338299615,0.07478780437959354,0.08014069252240001,0.006188078758472589,0.006438254003630046,0.005527867348392864,0.005673282341179679,0.007005817842176025,0.005298898673154047,0.053006424785902055,0.5395546299715837,0.5339281665782134,4.01206720684541e-09,0.0015654757953147001,1.401298464324817e-45,1.7365631500333164e-22,0.01121568509843196,0.0041169682789282906,1.401298464324817e-45,1.401298464324817e-45,0.011555253026184154,0.023478730954235846,Disgust__Fear
1700479117593-2-1-2-5-1,1,Disgust,Fear,0.008945245497549546,0.0019173616899896043,4.6326316615028077e-23,4.5787370552912634e-23,0.02068905740355448,0.007396152111506474,6.428051291489065e-35,1.8047014503010921e-34,0.04260473269985116,0.07287703702847158,0.03378444234840568,0.038328746954599965,0.013882263912110667,0.006923520801804737,0.0,0.0,0.09560790657997129,0.1816769073406855,0.0,0.0,0.1316676682326942,0.1309891735358784,0.016218985304294574,0.027149357191713786,0.20075910693655408,2.442809981474558e-16,0.011833947731550566,0.042520290018243596,0.000979956672804768,1.8549739046996894e-05,0.3850030421783837,0.3617299489395615,0.028846772286730448,0.037473470846695466,2.0567406418869893e-06,1.0998464447660777e-11,2.0567406418869893e-06,1.971874347417302e-06,2.616403671031188e-37,2.6164044725739104e-37,5.8784603970627365e-08,5.465631701266525e-13,0.33577339006587864,0.3688443097285926,0.05457140629490211,6.264860095538811e-09,0.046569998189806894,1.5229089915902625e-11,1.6761446818312283e-11,1.3273469279338035e-13,0.020836167627324605,0.17737261532383852,0.18009722460216526,1.4228697425427984e-07,0.007545792632322585,1.401298464324817e-45,2.328779621775682e-37,0.006471662408633426,0.009236847294960117,1.401298464324817e-45,1.401298464324817e-45,0.058851343082884894,0.08878888947268322,Disgust__Fear
1700479274174-2-1-3-18-1,1,Disgust,Fear,0.004689312298144883,0.06617983989417549,0.001677566487853582,0.0014347927881491957,0.13543521209309495,0.09869895784189182,2.2887874917305345e-45,1.9151079012439167e-45,0.05871764816110949,0.060282402651015775,0.03902188756352694,0.04167269770424312,0.0025416977907297906,9.050716139332289e-05,0.00336508367519455,0.0009139336226744315,0.0,0.04087264810999231,0.04584744082142903,0.0,0.0,0.0,0.1736907586455345,0.14245099400480585,0.1560946333222091,0.01181931213165917,0.014771176116482772,0.1264524584655147,0.11876531528929865,0.012364352177451231,0.19073603209108111,0.18233869989247367,0.14641765318423064,0.15390144859839455,0.0027040821228486596,0.010200421383313233,0.0003232871803144566,0.008976518564548388,0.004488648880821202,0.004488648880821202,0.08264000810695503,0.09009630492849582,0.023673646086717737,0.023340490164021763,0.07060803608846983,0.029641296778997114,0.055496605899547836,0.02357682473226906,0.0683745628261628,0.05969334342710982,0.09323531656215585,0.08257043883204458,0.08207672666758298,0.0032396341700025957,4.293063030384274e-06,0.0020226932663765075,0.0009502468282711456,0.11568607240915293,0.10172837997476256,1.401298464324817e-45,1.401298464324817e-45,0.0714300671063872,0.06703057646810434,Disgust__Fear
1700479411435-2-1-4-0-1,1,Disgust,Fear,4.465512632021992e-16,1.498575271073272e-31,0.006393382416839165,0.0022206564322307582,0.023238582598666308,0.00531555243602873,1.401298464324817e-45,1.401298464324817e-45,4.312955593834053e-12,0.022945223647305547,0.007403872048272529,0.00962064701878906,8.609577764811674e-43,3.1038687717292054e-28,5.560355235122678e-32,3.104424886868853e-28,0.009482431706661944,0.08557876475776233,0.011630054516717774,0.0002496460724311533,0.0,0.0,0.009083641902786084,0.013190732800042754,0.22081361661354698,1.6155421485295633e-05,0.009385484049562326,0.030108568941553383,4.686041114229666e-05,2.0232155778403285e-05,0.05798639114946121,0.05614347361794591,0.0014785559469905937,0.0011809947289975133,1.401298464324817e-45,3.0885763473570415e-07,1.401298464324817e-45,2.2838316096202017e-07,1.401298464324817e-45,1.401298464324817e-45,0.0016769825699876853,2.3701847908751734e-05,0.040536990513404175,0.04232825602715209,4.874907548200088e-14,0.003584076096421968,2.0500744220622315e-08,0.003615129719658669,3.0885763473570415e-07,1.401298464324817e-45,0.030336871556937654,0.5066019268085559,0.48667982332408427,3.903177064190763e-10,1.3087096953326247e-10,1.401298464324817e-45,1.8169381382747892e-07,0.02857171061138307,0.026902303444997666,1.401298464324817e-45,1.401298464324817e-45,0.016962198928620383,0.03215570868924256,Disgust__Fear
1700479438658-2-1-4-15-1,1,Disgust,Fear,0.06398324236933298,0.01087134913208651,6.146664876568083e-06,9.114059772065286e-06,0.10981975595156349,0.06443460043519732,1.401298464324817e-45,1.401298464324817e-45,0.0186460945148572,0.049924109627803116,0.06471617464624746,0.07157043435899957,0.0160264362605327,9.209865787479611e-05,0.021938087853292595,0.007294556568155604,0.033880552308013005,0.11688672179977094,0.0036501229313822964,0.0,0.007756529810527953,0.00773062563190857,0.12756456993520257,0.1044013068079948,0.08353613456711169,0.0038695338888766915,0.004777463111956074,0.0044842014358766145,0.14734230681012067,2.5512902238417004e-08,0.20788223852093018,0.1833520890416063,0.11192417106346643,0.11766801191629823,6.020343054149575e-39,5.917326639922245e-06,2.8193316085901912e-39,5.845400854901743e-06,6.908178813280763e-06,1.0502793378283464e-05,2.739561493200398e-07,4.058036344838523e-07,0.1291593773911396,0.1370552542308966,0.09203381447268835,0.027473589199532095,0.07616809535150723,0.020877272990588794,1.9853316767293182e-06,1.294724807578946e-10,0.033329578737417806,0.158682522829622,0.15565288209666805,0.005059359029170657,0.0009898281011070601,0.037319423188577595,0.039851571139831996,0.06767748544613515,0.06506848558783526,5.7154562929920276e-30,6.172334549708238e-31,0.12061070988420393,0.120405933757623,Disgust__Fear
1700479457287-2-1-4-26-1,1,Disgust,Fear,0.017180768221927153,0.06740312321732438,0.0031281439347242324,0.002770920542394319,0.03879301793252424,0.01376801008979475,1.4729052829513034e-40,2.6810128002930034e-40,0.04490156932779661,0.04894369811469039,0.02113187134098765,0.02197261360403099,0.004556465151836129,0.007304435162359349,0.009509945228031298,0.012257332298546888,0.0,0.0,0.12569279521703716,0.03916378418604529,0.0,0.0,0.14728203738729156,0.12501220578948652,0.07990073620652156,0.009910699360898409,0.0070464921364873185,0.028485431860891905,0.05574240772984917,3.706449222747506e-06,0.19972587915447848,0.18272105983141954,0.005937675979714138,0.005273325127935378,2.7581339975085917e-28,0.015261146798797509,3.684967573683708e-28,0.016086805600274923,1.401298464324817e-45,9.434011144258842e-12,0.04059683565328666,0.04409210260366001,0.041032522388438,0.04563871563732387,0.014473875427594589,0.006761559224448622,0.009692801173393158,0.002812873199151382,0.030538209168384234,0.023056035655705857,0.030307941449185163,0.24090189904880097,0.2370536228766981,3.652632420680461e-08,1.2752160568968059e-11,0.00802318590630854,0.00887763292218247,0.028818979083249922,0.04417335595935578,1.401298464324817e-45,1.401298464324817e-45,0.03225182326537503,0.03478606086566091,Disgust__Fear
1701085829241-2-23-4-26-1,23,Disgust,Fear,0.13945955199499918,0.06415715826927525,0.0006705342367543471,0.0006705342367543471,0.12310492886851226,0.11309978968153395,1.401298464324817e-45,1.401298464324817e-45,0.00812411164940081,0.1677879016846418,0.1568732048074404,0.15881973356008527,0.028935829190600185,0.04879694269038737,0.05812293978665984,0.05601131110644389,0.15442310596505798,0.23140344793597853,0.03981044168273608,0.029669270912806186,0.0,0.0,1.0965347437922694e-09,1.160703759957767e-09,0.10328789260238405,0.004994473606348016,0.00620099609950553,0.17593358711614782,0.19269370188315707,0.12198213140169777,0.03318815824653329,0.019152687722829957,0.10507965559760726,0.10466009837885691,1.401298464324817e-45,1.2873839570885723e-34,1.401298464324817e-45,2.083603131681967e-34,5.4016380612968805e-34,3.7000679509411524e-17,4.2139838066562544e-17,1.362975416914384e-17,0.10925566876928007,0.10825992921988165,0.10444333463286355,0.049177676935990615,0.09041557700062788,0.04272390988965825,8.357017071591533e-42,2.3342362719234694e-42,0.0354485366493463,0.07300196622495829,0.06650165314270544,0.0058586236773407584,0.001134210346693614,0.08629418242635434,0.08245533509495236,0.023863917740527495,0.015820827230345412,1.9766929184764542e-23,0.0015032899114147498,0.4415781492988268,0.4783274953564008,Disgust__Fear
1700747244029-2-15-2-6-2,15,Fear,Disgust,0.273511888521413,0.25724207442253827,1.401298464324817e-45,1.3329922775853937e-11,0.3352068096399307,0.29545667904118694,2.566181922472687e-19,1.401298464324817e-45,0.0046974040329426,0.022179560659429873,0.016754251987974044,0.025106276595761257,0.03399891155422663,0.10571579617680978,0.009812973326136072,0.029410559616129203,0.12658821592728295,0.20854482835469143,0.0038373054315646465,0.0,0.06687951954081653,0.06636400138959286,0.028954482101835263,0.02883248173942164,0.021529741088549246,0.0009187824538759316,0.0050760332927086895,0.008659226928527103,0.513965976929588,0.5930105194449424,0.027829309071724557,0.0064348957686885715,0.08024572355326992,0.08835613590919775,1.401298464324817e-45,1.1383136752162397e-11,1.401298464324817e-45,1.581195215592864e-13,2.033979490383926e-12,1.1774198836557096e-11,1.6167930512684487e-11,1.1221561585438713e-11,0.02224690817529331,0.035856213571969366,0.03555361381676596,0.004369918999777346,0.02403396995526212,0.005634089971018853,3.5384852066976084e-34,1.401298464324817e-45,0.01815803872110939,0.050096324183201986,0.041876659563664924,0.0017377135469728625,7.766264459478578e-28,0.06488815019838526,0.04429879819120632,0.003162417075703045,0.0005299936374891574,0.030575729172293963,0.028952835880530332,0.07575757473247596,0.11336889050997644,Disgust__Fear
1700747253760-2-15-2-10-2,15,Fear,Disgust,0.04231258171300089,0.04976042894025639,2.2756088367003525e-23,6.491993715796884e-23,0.09901099105676012,0.08337177981932954,1.401298464324817e-45,1.401298464324817e-45,0.00014743173530515604,0.0026727691618200515,0.011737590898216327,0.01846913661186889,8.880603018150155e-20,8.099492739312685e-06,6.649065878358875e-19,7.599379993430109e-06,0.11610742968817549,0.20189951707919435,0.0,0.0,0.0706862175216277,0.07018993583818274,0.022246181949352174,0.01257693454002335,0.04042882993817325,0.05335715475181733,4.250829742616311e-13,0.015721994234869825,0.3277558187643687,0.18138319936891392,0.05371020212769504,0.004799378445992843,0.0647819506625334,0.06631243738035357,4.0698959442860324e-23,8.043745486655659e-14,4.023092038606563e-23,1.0518753148113163e-13,1.401298464324817e-45,1.401298464324817e-45,1.2583449179015215e-13,0.0005106208032830444,0.0110819669750829,0.016931996494531573,0.05064051449298854,0.0084130866065,0.026241926910976522,0.016054905578494025,2.441022927204099e-24,0.016917863860726298,0.03557789201537764,9.543469097324693e-06,5.882392872536003e-06,0.1788720868527889,1.401298464324817e-45,1.0696578277679438e-44,1.4246534387302306e-44,0.02712182491862521,0.013718161360641985,0.277902286251386,0.2704344429075718,0.030624118726700497,0.006964480918092357,Disgust__Fear
1701094684847-2-27-3-16-2,27,Fear,Disgust,0.4411316821972529,0.3967315514882406,0.0010878506741104897,2.739291455640854e-06,0.2775686129927635,0.26309620986382165,1.401298464324817e-45,0.0,5.10325829139817e-10,0.2400798479715983,0.2331381929417451,0.23681717192133264,0.01721294805174689,0.06237662024796003,0.0,0.0,0.10319592468440532,0.1296064170387884,0.09511079962054886,0.03626113610031701,0.0975470412522554,0.09741557774444416,0.37784569958845776,0.37079394261042276,0.4215488036473592,0.007382461437373373,0.0009954563212646642,0.05926719078173236,0.24793668140967684,0.45784035623073577,0.03941012204935149,0.02194559453055257,0.1151895036300023,0.11337278932332988,1.401298464324817e-45,8.874899453549985e-07,1.401298464324817e-45,3.0934094593417414e-07,2.346499011696146e-06,2.7847253579108926e-06,0.003282999028127926,1.9788755294606718e-10,0.2378790721297264,0.24926334172487255,0.04725740787883595,0.06749394523600732,0.04844711460173126,0.04946582062790786,1.141831643326564e-10,1.0825774452819229e-11,0.01881517392272746,0.1179938963303963,0.11102168075740335,3.3248781926527768e-06,1.401298464324817e-45,0.15959860160946843,0.16243316282828646,0.2046775047977765,0.1889740799864133,0.058063545388479985,0.07871777015971015,0.5932042529185613,0.6829394559065501,Disgust__Fear
1700479106931-2-1-2-1-1,1,Disgust,Sadness,1.753088585034155e-10,9.045009174516819e-11,1.401298464324817e-45,1.401298464324817e-45,0.010926250147167539,0.0006328509071595359,1.401298464324817e-45,1.401298464324817e-45,0.11033507188161211,0.08854747201209341,0.00034581543781991316,0.00027209184806144184,1.251631647681142e-12,1.0381270848076506e-18,0.0,0.0,0.0,0.0,0.15334871460994082,0.06724912077188488,0.09502647258341308,0.09544441575805342,0.0026888449603655134,0.0016578021148929277,0.12249910023335055,0.006955002356941474,0.009641156842311186,0.02507652686912938,8.435071407002773e-17,7.859172641740374e-18,0.19191492336491747,0.1847690285535039,0.000348660435821307,0.0003203577438699177,1.401298464324817e-45,0.00661297384649512,1.401298464324817e-45,0.0072767743685592905,0.011854038859989154,0.011202091155185645,0.06831276379525658,0.07306892002622284,0.01501496029591746,0.01601686645921818,0.007169780408295411,0.0023660217100522334,0.005803163353323868,0.002820354469925688,0.050494881222645414,0.0446819477404157,0.0886578891581545,6.965650131459079e-16,3.0645853671479487e-15,0.0008899988747624099,3.053897446225449e-05,4.811124727515205e-45,0.00090024407885113,1.308306885903221e-05,0.00013641752229883927,1.401298464324817e-45,1.401298464324817e-45,0.0022217103661301934,0.0012803028309271605,Disgust__Sadness
1700756730921-2-18-4-15-1,18,Disgust,Sadness,0.06252831162419166,0.03185715972795145,0.00713003631538049,0.007952059519648882,0.057397112986850775,0.04379656766298766,1.401298464324817e-45,1.401298464324817e-45,0.4541887824734052,0.36438769747813543,1.5333715088654677e-16,9.774845626480125e-17,0.15791009317352375,0.07211229257767333,0.015786570217460386,0.00786982058392216,0.21160078396399812,0.29594110560913883,0.00086510566373666,0.0,0.11243909218659001,0.11143219346801435,0.055282080559603194,0.06527458028867836,0.1335430640572061,0.012811956313415323,0.017890340105946197,0.010818570032029089,0.48835651494252186,0.2628378226276254,0.23126283061608696,0.21377242716650166,0.00709912128546349,0.005662053079994972,1.401298464324817e-45,0.010608997887494283,6.502330562585071e-07,0.015509054363156787,0.020421687952331014,0.019657949820373673,0.11158120212302537,0.11292651399662665,0.006074937670617401,0.0041793298155501386,0.01706671818043245,0.009421363593420013,0.013771217940753913,0.00522304452370408,0.04091427555792428,0.02878104224676826,0.09601834851006662,7.420882954675106e-19,5.258299613063648e-19,0.0012574541504321102,4.486668943382962e-16,0.008566551592622339,0.012298747618191138,0.08099278174340721,0.12227301076054568,0.06929710872645951,0.1422763516612273,0.005680095767183769,0.0015602091879294115,Disgust__Sadness
1700567691497-2-8-1-1-5,8,Sadness,Disgust,0.5252200739186568,0.5364319122720538,0.0015887092173215735,8.353215589881156e-37,0.5153353432609558,0.5100928351215176,1.401298464324817e-45,1.401298464324817e-45,0.44728058135982457,0.43516361933145997,1.6592698960557737e-18,1.4611898121347584e-18,0.47710770387760326,0.4556116036127302,0.010737974693377802,0.013843583626051727,0.05375777731339136,0.08988136763994889,0.06285671715935068,0.012903917425622517,0.011039135341222077,0.01105012299182513,0.035097524803131774,0.011005692294565913,0.025918771906193152,0.0034631275193532703,0.0026257671588553093,4.566075887532096e-13,0.20487258036931352,0.1947836172529302,0.0898979798927127,0.06860217468902002,3.383397184659791e-14,1.761599838094452e-13,1.401298464324817e-45,1.401298464324817e-45,1.401298464324817e-45,2.3074714712548657e-43,0.269730992314544,0.2706523884370957,0.37029356857213247,0.35926298283621233,0.023003149750608905,0.02660562106179814,0.11152822583292916,0.012082389790010948,0.10272409391279018,0.006544504827933145,1.401298464324817e-45,1.401298464324817e-45,0.03464268477012709,0.0013562251270443062,2.9547365640182213e-16,0.006083433235825551,0.0030968956780922604,0.45354784219016436,0.4528525504822028,0.03293344584065679,0.02557133297474739,0.03723430484927786,0.038242542598956354,0.08821300336265046,0.13396869243528325,Disgust__Sadness
1700567706828-2-8-1-7-5,8,Sadness,Disgust,0.7457286080248499,0.7410666365292855,1.401298464324817e-45,1.401298464324817e-45,0.6087865343932474,0.6032500106302242,1.401298464324817e-45,1.401298464324817e-45,0.45450227354823897,0.4245960969490034,2.309448430687643e-19,1.089613685841623e-17,0.7809431371504539,0.7428405781528833,0.0,0.0,0.0,0.022348627028986785,0.10187505061427747,0.038201482718189544,0.05988239776343103,0.06006240025162692,0.04251649522533015,0.004470742680132334,0.008733988862756274,0.0036575911971946273,3.162263534493004e-44,3.1239488777060505e-34,0.23438099250197408,0.27266045026481145,0.09371982576545479,0.06577004182878829,1.7910870168317316e-18,3.7357108737739463e-19,1.401298464324817e-45,1.401298464324817e-45,5.306010181935217e-07,1.401298464324817e-45,0.2683630441813646,0.27008756378371335,0.3646875499621523,0.3541738093827425,0.012953559550818358,0.01554933263251895,0.10707353809848424,0.008822603083209563,0.09599493939507127,0.007529705048623871,1.401298464324817e-45,1.401298464324817e-45,0.029483325872570222,6.0863063300507885e-43,5.8373423028890796e-43,0.010021917808019939,1.1685101333975229e-11,0.44508430899405715,0.4657942724957078,0.0013981569974323936,1.3164160247451188e-05,0.0002945248649705986,6.456561071297449e-10,0.04208001921554867,0.057722001696947654,Disgust__Sadness
1700567914515-2-8-3-6-5,8,Sadness,Disgust,0.7774104499427873,0.7734166112689612,0.01873446574124193,0.007234254277621667,0.703615163568558,0.6871960828555227,1.3914978402888214e-31,5.218993535479135e-31,0.6922454249438282,0.6417394914585487,5.3095405976159414e-18,4.4902517294682455e-18,0.8605198025703431,0.8352409174044927,0.007114206075251403,0.009763255805031505,0.0,0.0036194106366972583,0.111915910243988,0.029355877762039472,0.034634351637214386,0.034723239314431914,0.04202430214111998,0.027470708576341422,0.002516957270958034,0.020209854453181183,0.01690266341259684,1.3369021828402365e-10,0.23426592187704864,0.25804897269397786,0.20239666732307643,0.18019929441030244,6.445648907951381e-21,3.73801874679706e-21,2.465494669932924e-27,0.01754533581746117,2.3043750342622195e-27,0.010405190129919558,0.33615830590327583,0.33834931006034213,0.48293276862430085,0.4733975752565245,0.023200470364342127,0.029645831976085887,0.06490207633772833,0.017588417114667593,0.06169808585103432,0.007988292977619325,1.0750014886481425e-33,1.7222730885930515e-33,0.02947101141326124,1.1809803990787885e-22,4.246507929502937e-22,0.00835030202633785,9.27927821728842e-18,0.5227390501648188,0.5284946667030453,0.009777444412854138,0.012484366106218607,0.006288768584159955,0.003261017712464307,0.051135241692249374,0.07289348713357624,Disgust__Sadness
1700567916813-2-8-3-7-5,8,Sadness,Disgust,0.7154284596443177,0.7032702894881367,1.3278779287038294e-11,1.396358696855356e-06,0.577190879949679,0.5811011037480057,4.559171263629603e-42,1.7100185290002176e-41,0.3503979974563904,0.3561881016183996,1.739650285668606e-28,0.0038552228689089202,0.8626271095854463,0.8215186443179846,0.010205008378397903,0.007904225251210541,0.004938142098641633,0.058089742964754464,0.03392213466092165,0.00086081478123863,0.03537646641101063,0.03537971722010598,0.042518424925704755,0.021101860081156054,0.015029800208933802,2.800890279268578e-11,3.1163993004464375e-11,4.373335971436879e-21,0.28750486969947814,0.2632924576600392,0.014102545093434503,0.009666257610660933,2.1118992301589028e-31,0.0005754199448422863,8.078141067540193e-38,5.625377389124296e-11,7.550230177334797e-38,2.4894263439687333e-10,0.24589338184780105,0.24774082432701816,0.32428397114024043,0.31265145919379417,0.020647204988927075,0.03215404959031608,0.2576782282441854,0.015601899315030664,0.24309634435921904,0.014489908463692044,3.5592980993850357e-44,5.712626739564171e-44,0.030941798786322226,3.869451842536889e-33,1.3913584200832488e-32,0.008171258305568047,0.004692630140137496,0.40581857126311827,0.4252302530330964,7.830625325944142e-09,9.721063556848246e-06,5.665867335736392e-06,1.2997005038593108e-05,0.10621096348040734,0.1550180839858285,Disgust__Sadness
1700578047686-2-10-4-23-2,10,Fear,Neutral,0.020007301735070784,0.04299080244575934,8.94428657173727e-24,6.333264175907049e-24,0.050778020173311185,0.05848037699858343,0.0,0.0,1.0199865194315006e-08,0.0050301656079008,0.030702013955828954,0.029963457984574376,5.108265966793924e-07,1.4182202348501696e-07,0.0,0.0,0.0,0.0,0.181453301012516,0.09499971618254975,0.22713216195503869,0.22843551263213155,0.00029170983002584273,0.0014440925578431067,0.05229666117266924,2.992140358985702e-08,1.715650110932036e-07,0.001593771824677604,0.0071295772143896595,0.04644691242819095,0.004603430174635488,0.005865625685328226,0.0016287682492399135,0.0015871042653067319,1.401298464324817e-45,4.291001920031979e-26,1.401298464324817e-45,3.85253727343398e-26,1.401298464324817e-45,1.401298464324817e-45,1.068783592207968e-24,1.2115758037362745e-24,0.0025876915049198096,0.0015662605865801218,0.03488009807964161,2.527489473452147e-09,0.02365078063060835,8.587780621161757e-09,5.1346332601810815e-24,4.559484589918317e-25,0.013106207301219253,0.040576680412050314,0.033867229708024124,2.244702296499516e-07,1.401298464324817e-45,5.250243464889592e-13,4.8888799234589084e-12,0.00248985430225726,0.004112081929148736,0.4528240442276001,0.3643240973353386,0.011451013736232663,0.016495215193949725,Fear__Neutral
1700747378458-2-15-3-16-2,15,Fear,Neutral,0.054594250520070345,0.03719226450193669,9.596704639152845e-05,0.00022976517571676765,0.02367265703990895,0.024695495609193995,1.401298464324817e-45,1.401298464324817e-45,0.0002373475381757838,0.00022946627848632138,0.0005768943906753177,0.002606527345557172,2.910020540869996e-14,0.016642417312990154,2.0155560569851838e-09,0.016597004822263704,0.02735354925195375,0.04980632215738295,0.10976721045250691,0.04612830902139343,0.00025216202872494663,0.0002505346977462333,0.0039938572920315005,0.007173063714678046,0.04441542789960896,0.0036116265690603897,0.0015474752899549778,0.020059710210460904,0.009883491429779644,0.0001498822349015781,0.01061624584253873,0.0011489278358449415,0.00011952503188722633,3.417779516890712e-05,0.00015221573760775526,0.00010548883485975795,0.00014698586183938334,0.0020492251803176154,8.094598206744648e-05,1.401298464324817e-45,0.000118688593288184,0.00021266913415212164,0.005653194133132879,0.005916570691836835,0.03375600427263518,0.14191445359876648,0.02537714320099219,0.13173057181185024,9.438038422460594e-05,6.690073588899725e-06,0.015608015578860993,0.06988131300040545,0.061658057651220545,8.932576899502586e-12,1.401298464324817e-45,1.401298464324817e-45,1.401298464324817e-45,0.006764383784740051,0.010840930931832764,0.013837494576970723,0.012204335754116365,0.0005738317156802223,0.00018817815301486947,Fear__Neutral
