pair,source,target,reference,feature,kind,n_error,n_reference,participants_error,error_mean,reference_mean,raw_delta,sd_scaled_delta,shared_participants,within_participant_delta,within_participant_positive,within_participant_negative,abs_sd_delta
Disgust__Fear,Fear,Disgust,Fear: all,InnerBrowRaiserL,FEA,3,54,2,0.1430154545465484,0.19252685401721106,-0.04951139947066266,-0.32241899375941463,,,,,0.32241899375941463
Disgust__Fear,Fear,Disgust,Fear: all,InnerBrowRaiserR,FEA,3,54,2,0.1374011196299559,0.20316566116276855,-0.06576454153281264,-0.41844557445795716,,,,,0.41844557445795716
Disgust__Fear,Fear,Disgust,Fear: all,JawDrop,FEA,3,54,2,0.16116912489136057,0.20471469390560035,-0.04354556901423978,-0.2438842542335294,,,,,0.2438842542335294
Disgust__Fear,Fear,Disgust,Fear: all,JawSidewaysLeft,FEA,3,54,2,0.020552799547688877,0.0021341643582673225,0.018418635189421554,0.864458108582351,,,,,0.864458108582351
Disgust__Fear,Fear,Disgust,Fear: all,JawSidewaysRight,FEA,3,54,2,0.0020238298714661453,0.005021357985150021,-0.002997528113683876,-0.1103548365128052,,,,,0.1103548365128052
Disgust__Fear,Fear,Disgust,Fear: all,JawThrust,FEA,3,54,2,0.027882803981709763,0.029766742873695476,-0.0018839388919857127,-0.027738739151881058,,,,,0.027738739151881058
Disgust__Fear,Fear,Disgust,Fear: all,LidTightenerL,FEA,3,54,2,0.3632194923678778,0.09506143356547765,0.2681580588024002,1.4899253014843745,,,,,1.4899253014843745
Disgust__Fear,Fear,Disgust,Fear: all,LidTightenerR,FEA,3,54,2,0.4107446916815307,0.1300746010557494,0.2806700906257813,1.492729213402903,,,,,1.492729213402903
Disgust__Fear,Fear,Disgust,Fear: all,LipCornerDepressorL,FEA,3,54,2,0.04031654441625703,0.03281908991693611,0.0074974544993209186,0.04500731833820599,,,,,0.04500731833820599
Disgust__Fear,Fear,Disgust,Fear: all,LipCornerDepressorR,FEA,3,54,2,0.011059956248411329,0.027182726721615747,-0.016122770473204418,-0.09977539567071943,,,,,0.09977539567071943
Disgust__Fear,Fear,Disgust,Fear: all,LipCornerPullerL,FEA,3,54,2,0.0867390592819352,0.05012560611577572,0.036613453166159486,0.16220420476781613,,,,,0.16220420476781613
Disgust__Fear,Fear,Disgust,Fear: all,LipCornerPullerR,FEA,3,54,2,0.0893471208709604,0.05079379094671078,0.038553329924249626,0.16698461987767954,,,,,0.16698461987767954
Disgust__Fear,Fear,Disgust,Fear: all,LipFunnelerLB,FEA,3,54,2,1.3566319814286775e-23,2.832846168916966e-06,-2.832846168916966e-06,-5.6514329136345736e-05,,,,,5.6514329136345736e-05
Disgust__Fear,Fear,Disgust,Fear: all,LipFunnelerLT,FEA,3,54,2,2.958338029764018e-07,0.00041981976900909787,-0.00041952393520612146,-0.010370728507488401,,,,,0.010370728507488401
Disgust__Fear,Fear,Disgust,Fear: all,LipFunnelerRB,FEA,3,54,2,1.341030679535521e-23,5.9505893416903475e-06,-5.9505893416903475e-06,-0.00011980366264910234,,,,,0.00011980366264910234
Disgust__Fear,Fear,Disgust,Fear: all,LipFunnelerRT,FEA,3,54,2,1.0311373641374239e-07,0.0006229301079729737,-0.00062282699423656,-0.015363214239893053,,,,,0.015363214239893053
Disgust__Fear,Fear,Disgust,Fear: all,LipPressorL,FEA,3,54,2,7.821670152252122e-07,9.522745256642185e-05,-9.444528555119664e-05,-0.002131630081692176,,,,,0.002131630081692176
Disgust__Fear,Fear,Disgust,Fear: all,LipPressorR,FEA,3,54,2,9.28245710703243e-07,5.488069975873377e-05,-5.3952454048030525e-05,-0.0012087720091067584,,,,,0.0012087720091067584
Disgust__Fear,Fear,Disgust,Fear: all,LipPuckerL,FEA,3,54,2,0.0010943330148072304,0.003269350054805418,-0.0021750170399981875,-0.02015472859864067,,,,,0.02015472859864067
Disgust__Fear,Fear,Disgust,Fear: all,LipPuckerR,FEA,3,54,2,0.00017020700413071963,0.0026853359461595843,-0.002515128942028865,-0.023458949426599172,,,,,0.023458949426599172
Disgust__Fear,Fear,Disgust,Fear: all,LipStretcherL,FEA,3,54,2,0.09040264909336754,0.07107840856589692,0.019324240527470615,0.179210002623673,,,,,0.179210002623673
Disgust__Fear,Fear,Disgust,Fear: all,LipStretcherR,FEA,3,54,2,0.1006838505971245,0.0774836073577629,0.023200243239361595,0.20432521813339208,,,,,0.20432521813339208
Disgust__Fear,Fear,Disgust,Fear: all,LipSuckLB,FEA,3,54,2,0.04448384539619682,0.05930284109455375,-0.01481899569835693,-0.12638606373644248,,,,,0.12638606373644248
Disgust__Fear,Fear,Disgust,Fear: all,LipSuckLT,FEA,3,54,2,0.02675898361409489,0.027449423761796845,-0.0006904401477019553,-0.009537410472781506,,,,,0.009537410472781506
Disgust__Fear,Fear,Disgust,Fear: all,LipSuckRB,FEA,3,54,2,0.032907670489323304,0.04590828259281145,-0.013000612103488143,-0.12478185360880965,,,,,0.12478185360880965
Disgust__Fear,Fear,Disgust,Fear: all,LipSuckRT,FEA,3,54,2,0.023718272059140247,0.022890749095721082,0.0008275229634191646,0.012271959417831123,,,,,0.012271959417831123
Disgust__Fear,Fear,Disgust,Fear: all,LipTightenerL,FEA,3,54,2,3.8061054777552946e-11,0.001482832862651591,-0.0014828328245905362,-0.02516067992064482,,,,,0.02516067992064482
Disgust__Fear,Fear,Disgust,Fear: all,LipTightenerR,FEA,3,54,2,0.005639287957184024,0.0017648221696622943,0.0038744657875217294,0.068391054058417,,,,,0.068391054058417
Disgust__Fear,Fear,Disgust,Fear: all,LipsToward,FEA,3,54,2,0.024183701553071497,0.03406544003709882,-0.009881738484027323,-0.23406750751971767,,,,,0.23406750751971767
Disgust__Fear,Fear,Disgust,Fear: all,LowerLipDepressorL,FEA,3,54,2,0.056033254660898535,0.05232198051772032,0.003711274143178213,0.031010842187228084,,,,,0.031010842187228084
Disgust__Fear,Fear,Disgust,Fear: all,LowerLipDepressorR,FEA,3,54,2,0.05096807423798027,0.051843893470766074,-0.0008758192327858044,-0.007504769941693494,,,,,0.007504769941693494
Disgust__Fear,Fear,Disgust,Fear: all,MouthLeft,FEA,3,54,2,0.060204375092651474,0.004999696337063135,0.05520467875558834,4.626061515458304,,,,,4.626061515458304
Disgust__Fear,Fear,Disgust,Fear: all,MouthRight,FEA,3,54,2,2.5887548198261925e-28,0.0006011796825310361,-0.0006011796825310361,-0.0826928627042369,,,,,0.0826928627042369
Disgust__Fear,Fear,Disgust,Fear: all,NoseWrinklerL,FEA,3,54,2,0.07482891726928456,0.01409529606911539,0.060733621200169174,0.3518259586975023,,,,,0.3518259586975023
Disgust__Fear,Fear,Disgust,Fear: all,NoseWrinklerR,FEA,3,54,2,0.06891065367316426,0.012665004856558337,0.056245648816605924,0.321004538425854,,,,,0.321004538425854
Disgust__Fear,Fear,Disgust,Fear: all,OuterBrowRaiserL,FEA,3,54,2,0.07832058226403492,0.19099858513603002,-0.1126780028719951,-0.7185446113212837,,,,,0.7185446113212837
Disgust__Fear,Fear,Disgust,Fear: all,OuterBrowRaiserR,FEA,3,54,2,0.06774074499484815,0.20069617813279594,-0.13295543313794778,-0.8298534633906146,,,,,0.8298534633906146
Disgust__Fear,Fear,Disgust,Fear: all,UpperLidRaiserL,FEA,3,54,2,0.12218052027071998,0.2216262090418408,-0.09944568877112082,-0.555670966502079,,,,,0.555670966502079
Disgust__Fear,Fear,Disgust,Fear: all,UpperLidRaiserR,FEA,3,54,2,0.12603501631593741,0.2799247355985454,-0.153889719282608,-0.7152031169699465,,,,,0.7152031169699465
Disgust__Fear,Fear,Disgust,Fear: all,UpperLipRaiserL,FEA,3,54,2,0.2331953154592459,0.12005821189822165,0.11313710356102426,0.6169123063699322,,,,,0.6169123063699322
Disgust__Fear,Fear,Disgust,Fear: all,UpperLipRaiserR,FEA,3,54,2,0.2677576091115396,0.13358314127658028,0.13417446783495934,0.6993231657180461,,,,,0.6993231657180461
Disgust__Fear,Fear,Disgust,Fear: all,AU1,AU-related group,3,54,2,0.14020828708825217,0.19784625758998978,-0.057637970501737606,-0.3718108663789168,,,,,0.3718108663789168
Disgust__Fear,Fear,Disgust,Fear: all,AU2,AU-related group,3,54,2,0.07303066362944154,0.19584738163441298,-0.12281671800497145,-0.7771010398798361,,,,,0.7771010398798361
Disgust__Fear,Fear,Disgust,Fear: all,AU4,AU-related group,3,54,2,0.24344836788045032,0.06518678432319498,0.17826158355725535,1.2485653908293926,,,,,1.2485653908293926
Disgust__Fear,Fear,Disgust,Fear: all,AU5,AU-related group,3,54,2,0.12410776829332872,0.25077547232019315,-0.12666770402686445,-0.6759508928039815,,,,,0.6759508928039815
Disgust__Fear,Fear,Disgust,Fear: all,AU6,AU-related group,3,54,2,0.22561851373563205,0.08861679636596492,0.13700171736966713,0.6526462069337509,,,,,0.6526462069337509
Disgust__Fear,Fear,Disgust,Fear: all,AU7,AU-related group,3,54,2,0.3869820920247043,0.11256801731061351,0.2744140747140908,1.5621733623512857,,,,,1.5621733623512857
Disgust__Fear,Fear,Disgust,Fear: all,AU8,AU-related group,3,54,2,0.024183701553071497,0.03406544003709882,-0.009881738484027323,-0.23406750751971767,,,,,0.23406750751971767
Disgust__Fear,Fear,Disgust,Fear: all,AU9,AU-related group,3,54,2,0.07186978547122441,0.013380150462836863,0.05848963500838755,0.3364403954614273,,,,,0.3364403954614273
Disgust__Fear,Fear,Disgust,Fear: all,AU10,AU-related group,3,54,2,0.2504764622853928,0.12682067658740093,0.12365578569799185,0.660003500062963,,,,,0.660003500062963
Disgust__Fear,Fear,Disgust,Fear: all,AU12,AU-related group,3,54,2,0.0880430900764478,0.05045969853124325,0.03758339154520455,0.164643410351198,,,,,0.164643410351198
Disgust__Fear,Fear,Disgust,Fear: all,AU14,AU-related group,3,54,2,0.09033710349281637,0.09188263927366437,-0.001545535780847998,-0.013552260193354985,,,,,0.013552260193354985
Disgust__Fear,Fear,Disgust,Fear: all,AU15,AU-related group,3,54,2,0.025688250332334173,0.030000908319275932,-0.0043126579869417585,-0.026294161131013027,,,,,0.026294161131013027
Disgust__Fear,Fear,Disgust,Fear: all,AU16,AU-related group,3,54,2,0.0535006644494394,0.05208293699424319,0.0014177274551962077,0.01199818133104857,,,,,0.01199818133104857
Disgust__Fear,Fear,Disgust,Fear: all,AU17,AU-related group,3,54,2,0.0449628356785703,0.028969401241764652,0.015993434436805645,0.08226569391765891,,,,,0.08226569391765891
Disgust__Fear,Fear,Disgust,Fear: all,AU18,AU-related group,3,54,2,0.0006322700094689751,0.002977343000482502,-0.002345072991013527,-0.021806834498374894,,,,,0.021806834498374894
Disgust__Fear,Fear,Disgust,Fear: all,AU20,AU-related group,3,54,2,0.09554324984524602,0.0742810079618299,0.02126224188341612,0.1921675898622513,,,,,0.1921675898622513
Disgust__Fear,Fear,Disgust,Fear: all,AU22,AU-related group,3,54,2,9.973688484753608e-08,0.0002628833281231697,-0.00026278359123832213,-0.006238739487933988,,,,,0.006238739487933988
Disgust__Fear,Fear,Disgust,Fear: all,AU23,AU-related group,3,54,2,0.002819643997622539,0.0016238275161569425,0.0011958164814655965,0.020725115184960015,,,,,0.020725115184960015
Disgust__Fear,Fear,Disgust,Fear: all,AU24,AU-related group,3,54,2,8.552063629642276e-07,7.505407616257781e-05,-7.419886979961358e-05,-0.0016687856240513493,,,,,0.0016687856240513493
Disgust__Fear,Fear,Disgust,Fear: all,AU26,AU-related group,3,54,2,0.16116912489136057,0.20471469390560035,-0.04354556901423978,-0.2438842542335294,,,,,0.2438842542335294
Disgust__Fear,Fear,Disgust,Fear: all,AU28,AU-related group,3,54,2,0.03196719288968881,0.03888782413622078,-0.006920631246531972,-0.08551176157836374,,,,,0.08551176157836374
Disgust__Fear,Fear,Disgust,Fear: all,AU43,AU-related group,3,54,2,0.0365520625872471,0.007064169672755855,0.02948789291449125,0.28218968788025606,,,,,0.28218968788025606
Disgust__Fear,Fear,Disgust,Disgust: correct,BrowLowererL,FEA,3,30,2,0.2523187174772223,0.27429085437956846,-0.021972136902346173,-0.15032829518483806,,,,,0.15032829518483806
Disgust__Fear,Fear,Disgust,Disgust: correct,BrowLowererR,FEA,3,30,2,0.2345780182836784,0.2600669810520221,-0.02548896276834367,-0.18052313280842647,,,,,0.18052313280842647
Disgust__Fear,Fear,Disgust,Disgust: correct,CheekPuffL,FEA,3,30,2,0.00036261689137016324,0.0011963721404219191,-0.0008337552490517558,-0.08776009196293857,,,,,0.08776009196293857
Disgust__Fear,Fear,Disgust,Disgust: correct,CheekPuffR,FEA,3,30,2,9.131015951878766e-07,0.001564301059297848,-0.00156338795770266,-0.14689640572900553,,,,,0.14689640572900553
Disgust__Fear,Fear,Disgust,Disgust: correct,CheekRaiserL,FEA,3,30,2,0.23726213789648476,0.3030017535852549,-0.06573961568877013,-0.30804209392077486,,,,,0.30804209392077486
Disgust__Fear,Fear,Disgust,Disgust: correct,CheekRaiserR,FEA,3,30,2,0.21397488957477936,0.27378535246203944,-0.05981046288726008,-0.28878424169726025,,,,,0.28878424169726025
Disgust__Fear,Fear,Disgust,Disgust: correct,CheekSuckL,FEA,3,30,2,8.553939741575623e-20,2.502851393756729e-22,8.528911227638056e-20,9.170573874578834e-18,,,,,9.170573874578834e-18
Disgust__Fear,Fear,Disgust,Disgust: correct,CheekSuckR,FEA,3,30,2,9.341989762165447e-46,1.5102296236078065e-21,-1.5102296236078065e-21,-1.932591076428632e-19,,,,,1.932591076428632e-19
Disgust__Fear,Fear,Disgust,Disgust: correct,ChinRaiserB,FEA,3,30,2,0.001614945426191195,0.146572360430847,-0.1449574150046558,-0.7046205538310933,,,,,0.7046205538310933
Disgust__Fear,Fear,Disgust,Disgust: correct,ChinRaiserT,FEA,3,30,2,0.08831072593094941,0.2206446865057776,-0.13233396057482819,-0.6993154306229887,,,,,0.6993154306229887
Disgust__Fear,Fear,Disgust,Disgust: correct,DimplerL,FEA,3,30,2,0.08721001194264516,0.08208190472373685,0.005128107218908315,0.04483971258243886,,,,,0.04483971258243886
Disgust__Fear,Fear,Disgust,Disgust: correct,DimplerR,FEA,3,30,2,0.0934641950429876,0.08216872351244245,0.01129547153054515,0.09923276809077583,,,,,0.09923276809077583
Disgust__Fear,Fear,Disgust,Disgust: correct,EyesClosedL,FEA,3,30,2,0.01707061986865784,0.11425764075747528,-0.09718702088881745,-0.8968191626790197,,,,,0.8968191626790197
Disgust__Fear,Fear,Disgust,Disgust: correct,EyesClosedR,FEA,3,30,2,0.056033505305836374,0.09957692436876295,-0.043543419062926574,-0.41264536640212346,,,,,0.41264536640212346
Disgust__Fear,Fear,Disgust,Disgust: correct,EyesLookDownL,FEA,3,30,2,0.003270991108712024,0.06458730813391728,-0.06131631702520525,-1.6094653486386412,,,,,1.6094653486386412
Disgust__Fear,Fear,Disgust,Disgust: correct,EyesLookDownR,FEA,3,30,2,0.009806052998707545,0.0712395332249032,-0.06143348022619566,-1.3622979770504486,,,,,1.3622979770504486
Disgust__Fear,Fear,Disgust,Disgust: correct,EyesLookLeftL,FEA,3,30,2,0.11529719009995458,0.05204596568442259,0.06325122441553199,0.7792284990733701,,,,,0.7792284990733701
Disgust__Fear,Fear,Disgust,Disgust: correct,EyesLookLeftR,FEA,3,30,2,0.1800169208242247,0.0894363711694152,0.09058054965480951,0.8470842654506455,,,,,0.8470842654506455
Disgust__Fear,Fear,Disgust,Disgust: correct,EyesLookRightL,FEA,3,30,2,0.032982701684037836,0.13229923552408673,-0.0993165338400489,-1.0772020142170027,,,,,1.0772020142170027
Disgust__Fear,Fear,Disgust,Disgust: correct,EyesLookRightR,FEA,3,30,2,0.012087045366772338,0.0833938120670306,-0.07130676670025826,-1.073975598303711,,,,,1.073975598303711
Disgust__Fear,Fear,Disgust,Disgust: correct,EyesLookUpL,FEA,3,30,2,0.07837092610489987,0.04750171263441905,0.030869213470480827,0.29760085914063494,,,,,0.29760085914063494
Disgust__Fear,Fear,Disgust,Disgust: correct,EyesLookUpR,FEA,3,30,2,0.07798983832407325,0.047539925921268544,0.030449912402804702,0.29312330168145767,,,,,0.29312330168145767
Disgust__Fear,Fear,Disgust,Disgust: correct,InnerBrowRaiserL,FEA,3,30,2,0.1430154545465484,0.037634553747822604,0.10538090079872581,0.6862420444632833,,,,,0.6862420444632833
Disgust__Fear,Fear,Disgust,Disgust: correct,InnerBrowRaiserR,FEA,3,30,2,0.1374011196299559,0.03920420848698498,0.09819691114297094,0.62480573779589,,,,,0.62480573779589
Disgust__Fear,Fear,Disgust,Disgust: correct,JawDrop,FEA,3,30,2,0.16116912489136057,0.07967732745332241,0.08149179743803815,0.45640846346103825,,,,,0.45640846346103825
Disgust__Fear,Fear,Disgust,Disgust: correct,JawSidewaysLeft,FEA,3,30,2,0.020552799547688877,0.00540455552997686,0.015148244017712018,0.7109659449369059,,,,,0.7109659449369059
Disgust__Fear,Fear,Disgust,Disgust: correct,JawSidewaysRight,FEA,3,30,2,0.0020238298714661453,0.006960622455382143,-0.004936792583915998,-0.18174940078414706,,,,,0.18174940078414706
Disgust__Fear,Fear,Disgust,Disgust: correct,JawThrust,FEA,3,30,2,0.027882803981709763,0.031235084185679142,-0.0033522802039693787,-0.04935830272281805,,,,,0.04935830272281805
Disgust__Fear,Fear,Disgust,Disgust: correct,LidTightenerL,FEA,3,30,2,0.3632194923678778,0.3302524058114626,0.032967086556415226,0.18316994311486562,,,,,0.18316994311486562
Disgust__Fear,Fear,Disgust,Disgust: correct,LidTightenerR,FEA,3,30,2,0.4107446916815307,0.3340970049198887,0.07664768676164202,0.40764671758846943,,,,,0.40764671758846943
Disgust__Fear,Fear,Disgust,Disgust: correct,LipCornerDepressorL,FEA,3,30,2,0.04031654441625703,0.14106567134155337,-0.10074912692529633,-0.604798338987431,,,,,0.604798338987431
Disgust__Fear,Fear,Disgust,Disgust: correct,LipCornerDepressorR,FEA,3,30,2,0.011059956248411329,0.1173338750109732,-0.10627391876256187,-0.6576737113286611,,,,,0.6576737113286611
Disgust__Fear,Fear,Disgust,Disgust: correct,LipCornerPullerL,FEA,3,30,2,0.0867390592819352,0.06321841641892155,0.023520642863013655,0.10420069240421019,,,,,0.10420069240421019
Disgust__Fear,Fear,Disgust,Disgust: correct,LipCornerPullerR,FEA,3,30,2,0.0893471208709604,0.06382223473119288,0.025524886139767528,0.11055500051084341,,,,,0.11055500051084341
Disgust__Fear,Fear,Disgust,Disgust: correct,LipFunnelerLB,FEA,3,30,2,1.3566319814286775e-23,0.0016048450578995954,-0.0016048450578995954,-0.03201611962207256,,,,,0.03201611962207256
Disgust__Fear,Fear,Disgust,Disgust: correct,LipFunnelerLT,FEA,3,30,2,2.958338029764018e-07,0.003033288954884653,-0.0030329931210816767,-0.07497628999013785,,,,,0.07497628999013785
Disgust__Fear,Fear,Disgust,Disgust: correct,LipFunnelerRB,FEA,3,30,2,1.341030679535521e-23,0.001702861684957558,-0.001702861684957558,-0.03428384234372081,,,,,0.03428384234372081
Disgust__Fear,Fear,Disgust,Disgust: correct,LipFunnelerRT,FEA,3,30,2,1.0311373641374239e-07,0.002584834192602648,-0.002584731078866234,-0.06375731573068176,,,,,0.06375731573068176
Disgust__Fear,Fear,Disgust,Disgust: correct,LipPressorL,FEA,3,30,2,7.821670152252122e-07,0.03156230899864999,-0.03156152683163477,-0.7123436561794058,,,,,0.7123436561794058
Disgust__Fear,Fear,Disgust,Disgust: correct,LipPressorR,FEA,3,30,2,9.28245710703243e-07,0.03168112404604156,-0.03168019580033085,-0.7097755718835425,,,,,0.7097755718835425
Disgust__Fear,Fear,Disgust,Disgust: correct,LipPuckerL,FEA,3,30,2,0.0010943330148072304,0.06278937533131,-0.061695042316502774,-0.5716952147518812,,,,,0.5716952147518812
Disgust__Fear,Fear,Disgust,Disgust: correct,LipPuckerR,FEA,3,30,2,0.00017020700413071963,0.06036019088620097,-0.060189983882070246,-0.5614001589669197,,,,,0.5614001589669197
Disgust__Fear,Fear,Disgust,Disgust: correct,LipStretcherL,FEA,3,30,2,0.09040264909336754,0.12761503985444464,-0.0372123907610771,-0.3451019271078524,,,,,0.3451019271078524
Disgust__Fear,Fear,Disgust,Disgust: correct,LipStretcherR,FEA,3,30,2,0.1006838505971245,0.13010947703013587,-0.029425626433011373,-0.2591523492924465,,,,,0.2591523492924465
Disgust__Fear,Fear,Disgust,Disgust: correct,LipSuckLB,FEA,3,30,2,0.04448384539619682,0.13452331534001324,-0.09003946994381642,-0.7679153445180107,,,,,0.7679153445180107
Disgust__Fear,Fear,Disgust,Disgust: correct,LipSuckLT,FEA,3,30,2,0.02675898361409489,0.0633820068780138,-0.03662302326391892,-0.5058929536249965,,,,,0.5058929536249965
Disgust__Fear,Fear,Disgust,Disgust: correct,LipSuckRB,FEA,3,30,2,0.032907670489323304,0.1207091938069073,-0.087801523317584,-0.8427323838318106,,,,,0.8427323838318106
Disgust__Fear,Fear,Disgust,Disgust: correct,LipSuckRT,FEA,3,30,2,0.023718272059140247,0.05427878278109598,-0.03056051072195573,-0.4532047616158613,,,,,0.4532047616158613
Disgust__Fear,Fear,Disgust,Disgust: correct,LipTightenerL,FEA,3,30,2,3.8061054777552946e-11,0.01172114771655257,-0.011721147678491516,-0.19888421685200422,,,,,0.19888421685200422
Disgust__Fear,Fear,Disgust,Disgust: correct,LipTightenerR,FEA,3,30,2,0.005639287957184024,0.011153074078997152,-0.005513786121813128,-0.09732790671115357,,,,,0.09732790671115357
Disgust__Fear,Fear,Disgust,Disgust: correct,LipsToward,FEA,3,30,2,0.024183701553071497,0.04680573563660595,-0.022622034083534453,-0.5358453010589072,,,,,0.5358453010589072
Disgust__Fear,Fear,Disgust,Disgust: correct,LowerLipDepressorL,FEA,3,30,2,0.056033254660898535,0.10522865089944439,-0.04919539623854585,-0.4110692474432066,,,,,0.4110692474432066
Disgust__Fear,Fear,Disgust,Disgust: correct,LowerLipDepressorR,FEA,3,30,2,0.05096807423798027,0.10466178877813244,-0.05369371454015217,-0.46009377261227025,,,,,0.46009377261227025
Disgust__Fear,Fear,Disgust,Disgust: correct,MouthLeft,FEA,3,30,2,0.060204375092651474,0.015137183651866995,0.04506719144078448,3.776556709206468,,,,,3.776556709206468
Disgust__Fear,Fear,Disgust,Disgust: correct,MouthRight,FEA,3,30,2,2.5887548198261925e-28,0.009346187553881507,-0.009346187553881507,-1.2855773850295944,,,,,1.2855773850295944
Disgust__Fear,Fear,Disgust,Disgust: correct,NoseWrinklerL,FEA,3,30,2,0.07482891726928456,0.38990757741705734,-0.31507866014777275,-1.825230399258753,,,,,1.825230399258753
Disgust__Fear,Fear,Disgust,Disgust: correct,NoseWrinklerR,FEA,3,30,2,0.06891065367316426,0.39499705904284066,-0.32608640536967637,-1.8610366889702348,,,,,1.8610366889702348
Disgust__Fear,Fear,Disgust,Disgust: correct,OuterBrowRaiserL,FEA,3,30,2,0.07832058226403492,0.039968369491745544,0.038352212772289375,0.2445710353162909,,,,,0.2445710353162909
Disgust__Fear,Fear,Disgust,Disgust: correct,OuterBrowRaiserR,FEA,3,30,2,0.06774074499484815,0.04868999031497523,0.019050754679872925,0.11890702303902502,,,,,0.11890702303902502
Disgust__Fear,Fear,Disgust,Disgust: correct,UpperLidRaiserL,FEA,3,30,2,0.12218052027071998,0.10409050786438198,0.018090012406337994,0.10108125150603388,,,,,0.10108125150603388
Disgust__Fear,Fear,Disgust,Disgust: correct,UpperLidRaiserR,FEA,3,30,2,0.12603501631593741,0.11682971680702113,0.009205299508916284,0.042781668145929895,,,,,0.042781668145929895
Disgust__Fear,Fear,Disgust,Disgust: correct,UpperLipRaiserL,FEA,3,30,2,0.2331953154592459,0.34382511416588035,-0.11062979870663445,-0.6032405119558226,,,,,0.6032405119558226
Disgust__Fear,Fear,Disgust,Disgust: correct,UpperLipRaiserR,FEA,3,30,2,0.2677576091115396,0.36387214341973323,-0.09611453430819361,-0.5009531357828775,,,,,0.5009531357828775
Disgust__Fear,Fear,Disgust,Disgust: correct,AU1,AU-related group,3,30,2,0.14020828708825217,0.03841938111740379,0.10178890597084839,0.6566196031423814,,,,,0.6566196031423814
Disgust__Fear,Fear,Disgust,Disgust: correct,AU2,AU-related group,3,30,2,0.07303066362944154,0.044329179903360376,0.02870148372608116,0.18160355700702757,,,,,0.18160355700702757
Disgust__Fear,Fear,Disgust,Disgust: correct,AU4,AU-related group,3,30,2,0.24344836788045032,0.26717891771579527,-0.02373054983534495,-0.16621160116782727,,,,,0.16621160116782727
Disgust__Fear,Fear,Disgust,Disgust: correct,AU5,AU-related group,3,30,2,0.12410776829332872,0.11046011233570158,0.013647655957627139,0.07282949746435063,,,,,0.07282949746435063
Disgust__Fear,Fear,Disgust,Disgust: correct,AU6,AU-related group,3,30,2,0.22561851373563205,0.2883935530236472,-0.06277503928801517,-0.2990465526128597,,,,,0.2990465526128597
Disgust__Fear,Fear,Disgust,Disgust: correct,AU7,AU-related group,3,30,2,0.3869820920247043,0.33217470536567567,0.05480738665902862,0.3120052773824627,,,,,0.3120052773824627
Disgust__Fear,Fear,Disgust,Disgust: correct,AU8,AU-related group,3,30,2,0.024183701553071497,0.04680573563660595,-0.022622034083534453,-0.5358453010589072,,,,,0.5358453010589072
Disgust__Fear,Fear,Disgust,Disgust: correct,AU9,AU-related group,3,30,2,0.07186978547122441,0.3924523182299489,-0.3205825327587245,-1.8440346581732696,,,,,1.8440346581732696
Disgust__Fear,Fear,Disgust,Disgust: correct,AU10,AU-related group,3,30,2,0.2504764622853928,0.35384862879280676,-0.10337216650741399,-0.5517412009383449,,,,,0.5517412009383449
Disgust__Fear,Fear,Disgust,Disgust: correct,AU12,AU-related group,3,30,2,0.0880430900764478,0.06352032557505721,0.024522764501390584,0.10742807960510972,,,,,0.10742807960510972
Disgust__Fear,Fear,Disgust,Disgust: correct,AU14,AU-related group,3,30,2,0.09033710349281637,0.08212531411808964,0.008211789374726733,0.07200629557619385,,,,,0.07200629557619385
Disgust__Fear,Fear,Disgust,Disgust: correct,AU15,AU-related group,3,30,2,0.025688250332334173,0.1291997731762633,-0.10351152284392913,-0.6311070038050678,,,,,0.6311070038050678
Disgust__Fear,Fear,Disgust,Disgust: correct,AU16,AU-related group,3,30,2,0.0535006644494394,0.1049452198387884,-0.05144455538934901,-0.4353735986379397,,,,,0.4353735986379397
Disgust__Fear,Fear,Disgust,Disgust: correct,AU17,AU-related group,3,30,2,0.0449628356785703,0.1836085234683123,-0.138645687789742,-0.7131541233236383,,,,,0.7131541233236383
Disgust__Fear,Fear,Disgust,Disgust: correct,AU18,AU-related group,3,30,2,0.0006322700094689751,0.0615747831087555,-0.06094251309928652,-0.5667044489292484,,,,,0.5667044489292484
Disgust__Fear,Fear,Disgust,Disgust: correct,AU20,AU-related group,3,30,2,0.09554324984524602,0.12886225844229024,-0.03331900859704422,-0.3011363342492885,,,,,0.3011363342492885
Disgust__Fear,Fear,Disgust,Disgust: correct,AU22,AU-related group,3,30,2,9.973688484753608e-08,0.002231457472586114,-0.0022313577357012666,-0.052974615164618245,,,,,0.052974615164618245
Disgust__Fear,Fear,Disgust,Disgust: correct,AU23,AU-related group,3,30,2,0.002819643997622539,0.01143711089777486,-0.008617466900152321,-0.14935234367178724,,,,,0.14935234367178724
Disgust__Fear,Fear,Disgust,Disgust: correct,AU24,AU-related group,3,30,2,8.552063629642276e-07,0.03162171652234577,-0.03162086131598281,-0.7111757756788413,,,,,0.7111757756788413
Disgust__Fear,Fear,Disgust,Disgust: correct,AU26,AU-related group,3,30,2,0.16116912489136057,0.07967732745332241,0.08149179743803815,0.45640846346103825,,,,,0.45640846346103825
Disgust__Fear,Fear,Disgust,Disgust: correct,AU28,AU-related group,3,30,2,0.03196719288968881,0.09322332470150758,-0.06125613181181878,-0.7568846759939661,,,,,0.7568846759939661
