pair,basis,feature,kind,a_mean,b_mean,a_sd,b_sd,raw_delta_b_minus_a,sd_scaled_delta,abs_sd_delta
Disgust__Happiness,correct,AU43,AU-related group,0.10691728256311912,0.013594952378031211,0.11808051484885498,0.019711385633388298,-0.09332233018508791,-0.8930648013255138,0.8930648013255138
Disgust__Fear,all,BrowLowererL,FEA,0.20364890998157592,0.06675630180789535,0.16631305008775768,0.09849841098540196,-0.13689260817368057,-0.9365876656247318,0.9365876656247318
Disgust__Fear,all,BrowLowererR,FEA,0.18631237832654704,0.06361726683849464,0.15881316827048333,0.09360588423911656,-0.1226951114880524,-0.8689763529181728,0.8689763529181728
Disgust__Fear,all,CheekPuffL,FEA,0.0024551103065273104,0.0001668061940783621,0.00945766691958726,0.0005402188686996755,-0.0022883041124489483,-0.24086418595395745,0.24086418595395745
Disgust__Fear,all,CheekPuffR,FEA,0.0027735684401712334,0.00015284663082023713,0.009968113785269683,0.0005305110305176077,-0.0026207218093509963,-0.2462438144751883,0.2462438144751883
Disgust__Fear,all,CheekRaiserL,FEA,0.29181043352651315,0.09391164360504785,0.2296428072042262,0.11518183695640362,-0.1978987899214653,-0.9273123518154262,0.9273123518154262
Disgust__Fear,all,CheekRaiserR,FEA,0.2642519848114144,0.08332194912688201,0.22787594440484002,0.10841682365952801,-0.18093003568453236,-0.8735886771835261,0.8735886771835261
Disgust__Fear,all,CheekSuckL,FEA,2.4470741064524488e-05,2.9816738396887935e-10,0.00017982248770756756,1.888186757470434e-09,-2.447044289714052e-05,-0.002631144800812239,0.002631144800812239
Disgust__Fear,all,CheekSuckR,FEA,3.3311644922711e-21,1.242019499051857e-09,1.9212904871307615e-20,5.7786094685767275e-09,1.2420194990485256e-09,1.5893714194781825e-07,1.5893714194781825e-07
Disgust__Fear,all,ChinRaiserB,FEA,0.11176969308846262,0.008004723760171032,0.18237478437345392,0.021121899944622463,-0.10376496932829159,-0.5043890314546441,0.5043890314546441
Disgust__Fear,all,ChinRaiserT,FEA,0.17200349018084143,0.04993407872335829,0.17195124896397143,0.06524475194884023,-0.12206941145748315,-0.6450726832967038,0.6450726832967038
Disgust__Fear,all,DimplerL,FEA,0.10341698908133092,0.09110241199669565,0.11597957506561565,0.11510451433579771,-0.012314577084635264,-0.10767756473837593,0.10767756473837593
Disgust__Fear,all,DimplerR,FEA,0.10316488143265676,0.09266286655063309,0.11271261023637433,0.11386128441588705,-0.010502014882023666,-0.09226210738131392,0.09226210738131392
Disgust__Fear,all,EyesClosedL,FEA,0.08110458807778993,0.004800727607115374,0.11325605815264372,0.013315312525899039,-0.07630386047067456,-0.7041142287381391,0.7041142287381391
Disgust__Fear,all,EyesClosedR,FEA,0.0811410500258168,0.009327611738396337,0.10497866633761282,0.021561509580857577,-0.07181343828742046,-0.6805502000631646,0.6805502000631646
Disgust__Fear,all,EyesLookDownL,FEA,0.04890534863136148,0.005430092082023683,0.059955559003208383,0.01822493790096901,-0.043475256549337794,-1.1411631085176075,1.1411631085176075
Disgust__Fear,all,EyesLookDownR,FEA,0.05540130715944406,0.007603359133691111,0.0677494456064653,0.01991673315132576,-0.04779794802575295,-1.0599277081958351,1.0599277081958351
Disgust__Fear,all,EyesLookLeftL,FEA,0.0452460316170609,0.04182036352846166,0.06964806970853966,0.06782276451040475,-0.003425668088599239,-0.04220279097628397,0.04220279097628397
Disgust__Fear,all,EyesLookLeftR,FEA,0.08538495368172593,0.08152406460840547,0.09990275501541945,0.0930593355888567,-0.003860889073320453,-0.03610596752971268,0.03610596752971268
Disgust__Fear,all,EyesLookRightL,FEA,0.10500805150592146,0.08716889964771435,0.11186274564252897,0.08433004899313754,-0.017839151858207114,-0.1934861152578281,0.1934861152578281
Disgust__Fear,all,EyesLookRightR,FEA,0.058790674164710136,0.04027761780735201,0.08459775814178495,0.05820821799015277,-0.018513056357358122,-0.2788314727745466,0.2788314727745466
Disgust__Fear,all,EyesLookUpL,FEA,0.0526659598651114,0.046388334406677764,0.07700989683678884,0.07050887338891124,-0.006277625458433633,-0.06052071043466957,0.06052071043466957
Disgust__Fear,all,EyesLookUpR,FEA,0.05271194991125669,0.04636362778370694,0.07717948976251723,0.07052723476023436,-0.006348322127549752,-0.061111543361728665,0.061111543361728665
Disgust__Fear,all,InnerBrowRaiserL,FEA,0.042870261616378136,0.19252685401721106,0.04988864940904516,0.18529192490556368,0.14965659240083293,0.9745660281715645,0.9745660281715645
Disgust__Fear,all,InnerBrowRaiserR,FEA,0.0402406018594224,0.20316566116276855,0.04670575944736881,0.1938839134207584,0.16292505930334614,1.0366569650572255,1.0366569650572255
Disgust__Fear,all,JawDrop,FEA,0.10876266707982257,0.20471469390560035,0.09761784489997939,0.21238064016300812,0.09595202682577778,0.5373954005962818,0.5373954005962818
Disgust__Fear,all,JawSidewaysLeft,FEA,0.00488835742755227,0.0021341643582673225,0.004859068109923494,0.0073655207986749105,-0.0027541930692849474,-0.12926498119209767,0.12926498119209767
Disgust__Fear,all,JawSidewaysRight,FEA,0.007897848655690156,0.005021357985150021,0.00655257689419411,0.005800098904028013,-0.0028764906705401345,-0.10589880916511167,0.10589880916511167
Disgust__Fear,all,JawThrust,FEA,0.03868223588235398,0.029766742873695476,0.05698296762780175,0.044499050224668234,-0.008915493008658501,-0.13126993451307384,0.13126993451307384
Disgust__Fear,all,LidTightenerL,FEA,0.2981366222858074,0.09506143356547765,0.18919629892621223,0.12812105802914991,-0.20307518872032976,-1.1283153791066503,1.1283153791066503
Disgust__Fear,all,LidTightenerR,FEA,0.2799414716760359,0.1300746010557494,0.18818990664940596,0.16702416391464087,-0.1498668706202865,-0.7970591216092539,0.7970591216092539
Disgust__Fear,all,LipCornerDepressorL,FEA,0.11643143957419168,0.03281908991693611,0.11786504912917378,0.04486052176734788,-0.08361234965725556,-0.5019260388136184,0.5019260388136184
Disgust__Fear,all,LipCornerDepressorR,FEA,0.09825104920742044,0.027182726721615747,0.10765389765703642,0.044423925303963156,-0.07106832248580469,-0.43980468539574336,0.43980468539574336
Disgust__Fear,all,LipCornerPullerL,FEA,0.12403860629879152,0.05012560611577572,0.20766752399905375,0.08104089086360218,-0.0739130001830158,-0.32744792910630277,0.32744792910630277
Disgust__Fear,all,LipCornerPullerR,FEA,0.12564717712488532,0.05079379094671078,0.21075516307965875,0.08378942669609073,-0.07485338617817455,-0.32420971838434287,0.32420971838434287
Disgust__Fear,all,LipFunnelerLB,FEA,0.0011374386064590776,2.832846168916966e-06,0.0066070050570772535,2.071213159283122e-05,-0.0011346057602901606,-0.02263500365130889,0.02263500365130889
Disgust__Fear,all,LipFunnelerLT,FEA,0.0037054494070433144,0.00041981976900909787,0.00655361284244816,0.0012286527476927233,-0.0032856296380342166,-0.0812215229995608,0.0812215229995608
Disgust__Fear,all,LipFunnelerRB,FEA,0.0011489397558673703,5.9505893416903475e-06,0.006772507186858893,3.0567714865732115e-05,-0.00114298916652568,-0.023011886832560884,0.023011886832560884
Disgust__Fear,all,LipFunnelerRT,FEA,0.002962436235970985,0.0006229301079729737,0.006422091308666312,0.0018295428963873205,-0.0023395061279980114,-0.05770837518696985,0.05770837518696985
Disgust__Fear,all,LipPressorL,FEA,0.018620562339771538,9.522745256642185e-05,0.054418851475357875,0.00032426665629180235,-0.018525334887205116,-0.41811680581538163,0.41811680581538163
Disgust__Fear,all,LipPressorR,FEA,0.01871404361769316,5.488069975873377e-05,0.05491310674292795,0.00028512766310862577,-0.018659162917934426,-0.41804722781438064,0.41804722781438064
Disgust__Fear,all,LipPuckerL,FEA,0.04466690239111557,0.003269350054805418,0.09894536543441633,0.005117392336127254,-0.04139755233631015,-0.3836091472584736,0.3836091472584736
Disgust__Fear,all,LipPuckerR,FEA,0.04324851318067585,0.0026853359461595843,0.09588900280702861,0.005298694279690679,-0.040563177234516266,-0.3783382662517091,0.3783382662517091
Disgust__Fear,all,LipStretcherL,FEA,0.10378531040281726,0.07107840856589692,0.1446679093324298,0.13019929848832748,-0.032706901836920335,-0.30331872322093884,0.30331872322093884
Disgust__Fear,all,LipStretcherR,FEA,0.1078616965191718,0.0774836073577629,0.14780605722725015,0.14067225614557494,-0.030378089161408897,-0.2675407162908395,0.2675407162908395
Disgust__Fear,all,LipSuckLB,FEA,0.1284654985704303,0.05930284109455375,0.11012671069799632,0.049856320813104274,-0.06916265747587655,-0.5898642670432155,0.5898642670432155
Disgust__Fear,all,LipSuckLT,FEA,0.06836339055219018,0.027449423761796845,0.09793309029247158,0.042891433129059534,-0.04091396679039333,-0.5651659983106556,0.5651659983106556
Disgust__Fear,all,LipSuckRB,FEA,0.11156187647240445,0.04590828259281145,0.10398705182747156,0.04084481196580578,-0.065653593879593,-0.63015318626248,0.63015318626248
Disgust__Fear,all,LipSuckRT,FEA,0.059501595236439185,0.022890749095721082,0.09267149577845336,0.03833466019257421,-0.036610846140718106,-0.5429297287835804,0.5429297287835804
Disgust__Fear,all,LipTightenerL,FEA,0.01078156466892883,0.001482832862651591,0.024313654255671106,0.005987163975951683,-0.009298731806277239,-0.15778070917081738,0.15778070917081738
Disgust__Fear,all,LipTightenerR,FEA,0.009758413720604316,0.0017648221696622943,0.02233177892932066,0.006542405968178349,-0.007993591550942022,-0.14110078185283634,0.14110078185283634
Disgust__Fear,all,LipsToward,FEA,0.04191319725471171,0.03406544003709882,0.04794904862243715,0.02570874610323866,-0.00784775721761289,-0.18588884683759505,0.18588884683759505
Disgust__Fear,all,LowerLipDepressorL,FEA,0.13410445371033966,0.05232198051772032,0.1608825146977133,0.09420709794124013,-0.08178247319261933,-0.6833619053766963,0.6833619053766963
Disgust__Fear,all,LowerLipDepressorR,FEA,0.13049145148914582,0.051843893470766074,0.15652536575151926,0.09590191692026927,-0.07864755801837975,-0.673919694052074,0.673919694052074
Disgust__Fear,all,MouthLeft,FEA,0.009755599564349559,0.004999696337063135,0.0111392179343926,0.024215801707922976,-0.004755903227286424,-0.39853688830254286,0.39853688830254286
Disgust__Fear,all,MouthRight,FEA,0.005664014670412648,0.0006011796825310361,0.009952490107263812,0.0017853332983872952,-0.005062834987881612,-0.6963979833524855,0.6963979833524855
Disgust__Fear,all,NoseWrinklerL,FEA,0.24080601683053532,0.01409529606911539,0.2508259446300533,0.037200955753535006,-0.22671072076141993,-1.3133206138985523,1.3133206138985523
Disgust__Fear,all,NoseWrinklerR,FEA,0.24070146386259614,0.012665004856558337,0.25619692655479137,0.03779876690102974,-0.2280364590060378,-1.3014471307136495,1.3014471307136495
Disgust__Fear,all,OuterBrowRaiserL,FEA,0.0349691367786915,0.19099858513603002,0.04127935098484689,0.1873422670677009,0.1560294483573385,0.9949956199699636,0.9949956199699636
Disgust__Fear,all,OuterBrowRaiserR,FEA,0.03907723090189351,0.20069617813279594,0.04721082576497574,0.19116925443192462,0.16161894723090242,1.0087594011291983,1.0087594011291983
Disgust__Fear,all,UpperLidRaiserL,FEA,0.06525532418534884,0.2216262090418408,0.10980988682419106,0.23071451205521956,0.15637088485649198,0.8737509065976263,0.8737509065976263
Disgust__Fear,all,UpperLidRaiserR,FEA,0.07977094952988822,0.2799247355985454,0.11829837206712339,0.2741786250689359,0.2001537860686572,0.9302155617475207,0.9302155617475207
Disgust__Fear,all,UpperLipRaiserL,FEA,0.27941785154940696,0.12005821189822165,0.20442985478490835,0.1629029089786266,-0.15935963965118533,-0.8689538599197634,0.8689538599197634
Disgust__Fear,all,UpperLipRaiserR,FEA,0.29346367233183784,0.13358314127658028,0.2118754028707113,0.18587250776839376,-0.15988053105525757,-0.8333042859672393,0.8333042859672393
Disgust__Fear,all,AU1,AU-related group,0.04155543173790027,0.19784625758998978,0.047524980794965976,0.18931544373169668,0.1562908258520895,1.008200442543166,1.008200442543166
Disgust__Fear,all,AU2,AU-related group,0.03702318384029251,0.19584738163441298,0.04187181738815475,0.18871033534301027,0.15882419779412046,1.0049319935328007,1.0049319935328007
Disgust__Fear,all,AU4,AU-related group,0.1949806441540615,0.06518678432319498,0.16144323811428418,0.09423009244708098,-0.1297938598308665,-0.9090916735569716,0.9090916735569716
Disgust__Fear,all,AU5,AU-related group,0.07251313685761855,0.25077547232019315,0.10854444433856576,0.24166355826284577,0.17826233546257458,0.9512810367486767,0.9512810367486767
Disgust__Fear,all,AU6,AU-related group,0.27803120916896373,0.08861679636596492,0.22830716623414135,0.11140688467749131,-0.1894144128029988,-0.9023288206008364,0.9023288206008364
Disgust__Fear,all,AU7,AU-related group,0.28903904698092164,0.11256801731061351,0.17987947072229715,0.1422968127064943,-0.17647102967030814,-1.0046071509447363,1.0046071509447363
Disgust__Fear,all,AU8,AU-related group,0.04191319725471171,0.03406544003709882,0.04794904862243715,0.02570874610323866,-0.00784775721761289,-0.18588884683759505,0.18588884683759505
Disgust__Fear,all,AU9,AU-related group,0.24075374034656574,0.013380150462836863,0.2533543835191957,0.03741804316366407,-0.22737358988372888,-1.3078840462416321,1.3078840462416321
Disgust__Fear,all,AU10,AU-related group,0.2864407619406224,0.12682067658740093,0.20794090808602048,0.17414157110112305,-0.15962008535322147,-0.8519602574098233,0.8519602574098233
Disgust__Fear,all,AU12,AU-related group,0.12484289171183839,0.05045969853124325,0.20918428263098982,0.0823705207666641,-0.07438319318059514,-0.3258541098755037,0.3258541098755037
Disgust__Fear,all,AU14,AU-related group,0.10329093525699384,0.09188263927366437,0.11428562339556403,0.11445093054184191,-0.011408295983329472,-0.10003533884156199,0.10003533884156199
Disgust__Fear,all,AU15,AU-related group,0.10734124439080601,0.030000908319275932,0.1125902592427885,0.044466290876098734,-0.07734033607153008,-0.4715419735923924,0.4715419735923924
Disgust__Fear,all,AU16,AU-related group,0.13229795259974272,0.05208293699424319,0.15866195458179086,0.09502328455086265,-0.08021501560549954,-0.6788570674710375,0.6788570674710375
Disgust__Fear,all,AU17,AU-related group,0.14188659163465203,0.028969401241764652,0.173469864733417,0.03534428470660092,-0.11291719039288738,-0.5808140246303855,0.5808140246303855
Disgust__Fear,all,AU18,AU-related group,0.04395770778589572,0.002977343000482502,0.09740426779397961,0.005142154936720697,-0.04098036478541322,-0.38107642533220487,0.38107642533220487
Disgust__Fear,all,AU20,AU-related group,0.10582350346099456,0.0742810079618299,0.14620193031858214,0.13540525493260436,-0.03154249549916466,-0.28508025501502354,0.28508025501502354
Disgust__Fear,all,AU22,AU-related group,0.0022385660013351867,0.0002628833281231697,0.006076793935697215,0.0007540366996965844,-0.001975682673212017,-0.04690463910212862,0.04690463910212862
Disgust__Fear,all,AU23,AU-related group,0.010269989194766573,0.0016238275161569425,0.023290284967531577,0.006161067432361275,-0.00864616167860963,-0.14984966294941232,0.14984966294941232
Disgust__Fear,all,AU24,AU-related group,0.018667302978732352,7.505407616257781e-05,0.0546649951753389,0.0002934822001492171,-0.018592248902569775,-0.41815296878759867,0.41815296878759867
Disgust__Fear,all,AU26,AU-related group,0.10876266707982257,0.20471469390560035,0.09761784489997939,0.21238064016300812,0.09595202682577778,0.5373954005962818,0.5373954005962818
Disgust__Fear,all,AU28,AU-related group,0.09197309020786604,0.03888782413622078,0.09596911403313191,0.0364327825407663,-0.05308526607164526,-0.6559249371821821,0.6559249371821821
Disgust__Fear,all,AU43,AU-related group,0.08112281905180335,0.007064169672755855,0.10074364442823344,0.01652721290544948,-0.07405864937904749,-0.7087175476968898,0.7087175476968898
Disgust__Fear,correct,BrowLowererL,FEA,0.27429085437956846,0.04345572338823085,0.1650296999493,0.08656003666370099,-0.23083513099133762,-1.579320749043358,1.579320749043358
Disgust__Fear,correct,BrowLowererR,FEA,0.2600669810520221,0.046749502496631665,0.1612163420376523,0.08501882313656707,-0.2133174785553904,-1.510800571274709,1.510800571274709
Disgust__Fear,correct,CheekPuffL,FEA,0.0011963721404219191,9.817972402605541e-05,0.0031861424015095386,0.0003857044934160758,-0.0010981924163958638,-0.11559443561586506,0.11559443561586506
Disgust__Fear,correct,CheekPuffR,FEA,0.001564301059297848,0.0001096511584566191,0.004253826466766328,0.0004079859584077588,-0.001454649900841229,-0.13667934499228823,0.13667934499228823
Disgust__Fear,correct,CheekRaiserL,FEA,0.3030017535852549,0.06352058604045843,0.16373036337831834,0.09445791771487157,-0.23948116754479645,-1.1221586790884255,1.1221586790884255
Disgust__Fear,correct,CheekRaiserR,FEA,0.27378535246203944,0.05251000625174728,0.15427487467666523,0.08308596849893159,-0.22127534621029216,-1.0683888733997597,1.0683888733997597
Disgust__Fear,correct,CheekSuckL,FEA,2.502851393756729e-22,4.787492417071824e-10,1.370868166443805e-21,2.41160215643299e-09,4.787492417069321e-10,5.1476738018386796e-08,5.1476738018386796e-08
Disgust__Fear,correct,CheekSuckR,FEA,1.5102296236078065e-21,1.443494598919296e-09,8.271868318625322e-21,6.630099890362614e-09,1.4434945989177857e-09,1.8471924647307123e-07,1.8471924647307123e-07
Disgust__Fear,correct,ChinRaiserB,FEA,0.146572360430847,0.00876074528389746,0.21128472590651345,0.021971265645485745,-0.13781161514694956,-0.6698856804674823,0.6698856804674823
Disgust__Fear,correct,ChinRaiserT,FEA,0.2206446865057776,0.04386433633227038,0.19492630673959718,0.06076779265428304,-0.1767803501735072,-0.9341912398772731,0.9341912398772731
Disgust__Fear,correct,DimplerL,FEA,0.08208190472373685,0.07451366063939736,0.06364848346390531,0.10486902193798497,-0.007568244084339482,-0.06617605190551552,0.06617605190551552
Disgust__Fear,correct,DimplerR,FEA,0.08216872351244245,0.07616677234245266,0.06168970691519796,0.10431386700938677,-0.0060019511699897915,-0.052728230683700625,0.052728230683700625
Disgust__Fear,correct,EyesClosedL,FEA,0.11425764075747528,0.003235995608610324,0.1334956972174398,0.01020171015990264,-0.11102164514886496,-1.0244818488217355,1.0244818488217355
Disgust__Fear,correct,EyesClosedR,FEA,0.09957692436876295,0.0030134361372180967,0.12015364822657046,0.011244638921086837,-0.09656348823154486,-0.9150975472272632,0.9150975472272632
Disgust__Fear,correct,EyesLookDownL,FEA,0.06458730813391728,0.0062430345150807426,0.06370755151382738,0.021836889095848123,-0.05834427361883653,-1.5314534733455754,1.5314534733455754
Disgust__Fear,correct,EyesLookDownR,FEA,0.0712395332249032,0.005960628187650132,0.06665179921907163,0.022320472950302088,-0.06527890503725307,-1.447570932802178,1.447570932802178
Disgust__Fear,correct,EyesLookLeftL,FEA,0.05204596568442259,0.03262345663270668,0.0777578568420925,0.06949978797379466,-0.019422509051715907,-0.23927714785693666,0.23927714785693666
Disgust__Fear,correct,EyesLookLeftR,FEA,0.0894363711694152,0.07058599235818043,0.11129487582488572,0.09382716628352449,-0.018850378811234775,-0.17628353271902875,0.17628353271902875
Disgust__Fear,correct,EyesLookRightL,FEA,0.13229923552408673,0.09732394151332564,0.13092532212145677,0.0919298046236612,-0.03497529401076109,-0.37934728186246136,0.37934728186246136
Disgust__Fear,correct,EyesLookRightR,FEA,0.0833938120670306,0.04895663058157124,0.1010567441742414,0.06448828544409779,-0.034437181485459364,-0.5186701669591443,0.5186701669591443
Disgust__Fear,correct,EyesLookUpL,FEA,0.04750171263441905,0.051928626458546255,0.07712684972166715,0.07056206175641144,0.0044269138241272085,0.042678552813198385,0.042678552813198385
Disgust__Fear,correct,EyesLookUpR,FEA,0.047539925921268544,0.051925939664649146,0.07717862914989206,0.07059079128690707,0.004386013743380601,0.04222156085945103,0.04222156085945103
Disgust__Fear,correct,InnerBrowRaiserL,FEA,0.037634553747822604,0.24244784837996844,0.0396446904955095,0.1955381565920242,0.20481329463214584,1.3337473202100776,1.3337473202100776
Disgust__Fear,correct,InnerBrowRaiserR,FEA,0.03920420848698498,0.2540996504143313,0.04099087563980257,0.20521228505528818,0.21489544192734633,1.3673332855338038,1.3673332855338038
Disgust__Fear,correct,JawDrop,FEA,0.07967732745332241,0.2488203237230044,0.08285915370738832,0.21524762143091258,0.169142996269682,0.9473136862803767,0.9473136862803767
Disgust__Fear,correct,JawSidewaysLeft,FEA,0.00540455552997686,0.0008595912879629647,0.0045356738529306224,0.001388617172887433,-0.004544964242013895,-0.21331282974116716,0.21331282974116716
Disgust__Fear,correct,JawSidewaysRight,FEA,0.006960622455382143,0.005941570585164876,0.006487907415999284,0.006982624260776014,-0.0010190518702172672,-0.03751667983446804,0.03751667983446804
Disgust__Fear,correct,JawThrust,FEA,0.031235084185679142,0.03429902658905681,0.053981549848097984,0.05384922762306654,0.0030639424033776647,0.04511287466128976,0.04511287466128976
Disgust__Fear,correct,LidTightenerL,FEA,0.3302524058114626,0.058707629018927086,0.15357019642847616,0.09864978611796119,-0.2715447767925355,-1.5087424007915158,1.5087424007915158
Disgust__Fear,correct,LidTightenerR,FEA,0.3340970049198887,0.08617964988588568,0.14830620550401433,0.14169894466296915,-0.24791735503400303,-1.3185355003225343,1.3185355003225343
Disgust__Fear,correct,LipCornerDepressorL,FEA,0.14106567134155337,0.038211939080122055,0.12646602013020392,0.05078764977778993,-0.10285373226143132,-0.6174323126045158,0.6174323126045158
Disgust__Fear,correct,LipCornerDepressorR,FEA,0.1173338750109732,0.03474891568108556,0.11313036795590324,0.04990294856657818,-0.08258495932988763,-0.5110751286377466,0.5110751286377466
Disgust__Fear,correct,LipCornerPullerL,FEA,0.06321841641892155,0.036914159466179056,0.07979044030749907,0.07291543481133746,-0.026304256952742494,-0.1165326051510328,0.1165326051510328
Disgust__Fear,correct,LipCornerPullerR,FEA,0.06382223473119288,0.036303894729555856,0.08432485335202704,0.0738435585125478,-0.02751834000163702,-0.11918917390188412,0.11918917390188412
Disgust__Fear,correct,LipFunnelerLB,FEA,0.0016048450578995954,2.2869219483540714e-08,0.008783013423186681,9.679820980693844e-08,-0.0016048221886801118,-0.03201566338882871,0.03201566338882871
Disgust__Fear,correct,LipFunnelerLT,FEA,0.003033288954884653,0.0003142231504734636,0.007560248829976836,0.001065624664125341,-0.0027190658044111892,-0.06721593426532232,0.06721593426532232
Disgust__Fear,correct,LipFunnelerRB,FEA,0.001702861684957558,4.942101494691287e-08,0.009006713046887483,1.4775165474604476e-07,-0.0017028122639426112,-0.03428284734671085,0.03428284734671085
Disgust__Fear,correct,LipFunnelerRT,FEA,0.002584834192602648,0.0003659942294027165,0.007291085993784861,0.0012032096304126823,-0.0022188399631999315,-0.054731914374490945,0.054731914374490945
Disgust__Fear,correct,LipPressorL,FEA,0.03156230899864999,0.00012491519230769605,0.0707306085574216,0.0003817734547188865,-0.0314373938063423,-0.7095419738159018,0.7095419738159018
Disgust__Fear,correct,LipPressorR,FEA,0.03168112404604156,8.971170702381159e-05,0.07141903440196365,0.00036253562821787554,-0.031591412339017744,-0.7077864322827495,0.7077864322827495
Disgust__Fear,correct,LipPuckerL,FEA,0.06278937533131,0.004395021893843386,0.12782122453196668,0.005955036707190079,-0.058394353437466615,-0.5411094826301776,0.5411094826301776
Disgust__Fear,correct,LipPuckerR,FEA,0.06036019088620097,0.0036815407827129544,0.12355667440898664,0.00625463758857499,-0.056678650103488014,-0.5286494716541559,0.5286494716541559
Disgust__Fear,correct,LipStretcherL,FEA,0.12761503985444464,0.07570919566701599,0.1781749629026857,0.13402670097086516,-0.05190584418742865,-0.4813667300295507,0.4813667300295507
Disgust__Fear,correct,LipStretcherR,FEA,0.13010947703013587,0.08317420189712081,0.18062418163516825,0.1469804263657115,-0.046935275133015056,-0.41336033552586,0.41336033552586
Disgust__Fear,correct,LipSuckLB,FEA,0.13452331534001324,0.04769871249479792,0.08956615565310423,0.03457144732674057,-0.08682460284521532,-0.7404968604116253,0.7404968604116253
Disgust__Fear,correct,LipSuckLT,FEA,0.0633820068780138,0.019092840778349704,0.051468990958378154,0.030800125260649156,-0.0442891660996641,-0.611789389703967,0.611789389703967
Disgust__Fear,correct,LipSuckRB,FEA,0.1207091938069073,0.03586009659282282,0.08428266537245634,0.027671886437440216,-0.08484909721408448,-0.814394548743349,0.814394548743349
Disgust__Fear,correct,LipSuckRT,FEA,0.05427878278109598,0.014187538284342651,0.04196576634527695,0.0244043651813977,-0.040091244496753324,-0.5945431694628281,0.5945431694628281
Disgust__Fear,correct,LipTightenerL,FEA,0.01172114771655257,0.001459683769634523,0.02823393404847906,0.006136767743631724,-0.010261463946918048,-0.17411633031318685,0.17411633031318685
Disgust__Fear,correct,LipTightenerR,FEA,0.011153074078997152,0.001390005647482305,0.0265812579454411,0.0063075766302589445,-0.009763068431514846,-0.17233512372885074,0.17233512372885074
Disgust__Fear,correct,LipsToward,FEA,0.04680573563660595,0.03881265294398638,0.060195056676750514,0.03099680972853247,-0.007993082692619571,-0.18933115324642338,0.18933115324642338
Disgust__Fear,correct,LowerLipDepressorL,FEA,0.10522865089944439,0.051938074111461195,0.13367126897938053,0.08379638560061756,-0.05329057678798319,-0.44528795316189895,0.44528795316189895
Disgust__Fear,correct,LowerLipDepressorR,FEA,0.10466178877813244,0.05235391512268718,0.13402882045285824,0.08680673728234178,-0.05230787365544526,-0.44821869996464553,0.44821869996464553
Disgust__Fear,correct,MouthLeft,FEA,0.015137183651866995,0.0014323435632085445,0.012337879663145163,0.0018016777773802116,-0.01370484008865845,-1.1484431163950053,1.1484431163950053
Disgust__Fear,correct,MouthRight,FEA,0.009346187553881507,0.0009256617942857394,0.012110181092309474,0.002225138148673485,-0.008420525759595768,-1.1582516854265035,1.1582516854265035
Disgust__Fear,correct,NoseWrinklerL,FEA,0.38990757741705734,0.004686492965945049,0.2398416981990764,0.015921014337922677,-0.3852210844511123,-2.231560948766983,2.231560948766983
Disgust__Fear,correct,NoseWrinklerR,FEA,0.39499705904284066,0.003268239147956739,0.24408673425608,0.014277239680734391,-0.3917288198948839,-2.2356703436468552,2.2356703436468552
Disgust__Fear,correct,OuterBrowRaiserL,FEA,0.039968369491745544,0.2503124271250901,0.034631427775763966,0.2033910935427647,0.21034405763334457,1.341358430958292,1.341358430958292
Disgust__Fear,correct,OuterBrowRaiserR,FEA,0.04868999031497523,0.260883637971358,0.0477266328558894,0.20872222382515837,0.21219364765638277,1.3244260069796123,1.3244260069796123
Disgust__Fear,correct,UpperLidRaiserL,FEA,0.10409050786438198,0.29830145803169295,0.13213597605159327,0.2525698172249581,0.19421095016731096,1.0851891893788779,1.0851891893788779
Disgust__Fear,correct,UpperLidRaiserR,FEA,0.11682971680702113,0.39541919596230585,0.13380260778150152,0.2868480728454243,0.2785894791552847,1.2947457749337241,1.2947457749337241
Disgust__Fear,correct,UpperLipRaiserL,FEA,0.34382511416588035,0.09505058301952465,0.1790171206612847,0.14814235513177315,-0.2487745311463557,-1.3565140430947709,1.3565140430947709
Disgust__Fear,correct,UpperLipRaiserR,FEA,0.36387214341973323,0.10164539394867593,0.18851021338089274,0.1667399299652794,-0.2622267494710573,-1.3667372305260042,1.3667372305260042
Disgust__Fear,correct,AU1,AU-related group,0.03841938111740379,0.24827374939714986,0.0392845110106353,0.20018083762370356,0.20985436827974607,1.3537279991692355,1.3537279991692355
Disgust__Fear,correct,AU2,AU-related group,0.044329179903360376,0.255598032548224,0.03770602574612822,0.20546958929077136,0.21126885264486361,1.3367662623739687,1.3367662623739687
Disgust__Fear,correct,AU4,AU-related group,0.26717891771579527,0.045102612942431265,0.16190594462136348,0.08491978999008414,-0.222076304773364,-1.5554489235996534,1.5554489235996534
Disgust__Fear,correct,AU5,AU-related group,0.11046011233570158,0.3468603269969995,0.12642525308667513,0.25460191621988143,0.2364002146612979,1.261528638155997,1.261528638155997
Disgust__Fear,correct,AU6,AU-related group,0.2883935530236472,0.058015296146102846,0.15809126076917213,0.0883717349524981,-0.23037825687754437,-1.097471611289656,1.097471611289656
Disgust__Fear,correct,AU7,AU-related group,0.33217470536567567,0.0724436394524064,0.13794282385239134,0.11343897848645879,-0.2597310659132693,-1.4785865228216037,1.4785865228216037
Disgust__Fear,correct,AU8,AU-related group,0.04680573563660595,0.03881265294398638,0.060195056676750514,0.03099680972853247,-0.007993082692619571,-0.18933115324642338,0.18933115324642338
